<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.10	22:45:00	246.91	246.98	246.66	246.69	378	76242	1
2025.10.10	22:46:00	246.70	246.73	246.47	246.58	338	57950	1
2025.10.10	22:47:00	246.56	246.56	246.41	246.48	260	38904	1
2025.10.10	22:48:00	246.49	246.69	246.46	246.66	282	60840	1
2025.10.10	22:49:00	246.64	246.66	246.21	246.23	381	74113	1
2025.10.10	22:50:00	246.25	246.25	245.82	245.88	585	99601	1
2025.10.10	22:51:00	245.88	246.04	245.77	245.80	482	87621	1
2025.10.10	22:52:00	245.80	245.85	245.66	245.69	520	95168	1
2025.10.10	22:53:00	245.69	245.69	245.34	245.37	653	124984	1
2025.10.10	22:54:00	245.36	245.53	245.11	245.25	809	163286	1
2025.10.10	22:55:00	245.24	245.30	244.57	244.97	1832	355747	1
2025.10.10	22:56:00	244.93	245.06	244.81	244.86	1315	259821	1
2025.10.10	22:57:00	244.86	245.46	244.85	245.45	1526	284380	1
2025.10.10	22:58:00	245.44	245.57	245.28	245.40	1652	365271	1
2025.10.10	22:59:00	245.38	245.42	245.01	245.28	4735	887389	1
2025.10.10	23:00:00	245.29	245.34	245.27	245.27	2003	9261032	1
2025.10.13	16:30:00	249.38	249.49	247.83	248.17	2135	852277	1
2025.10.13	16:31:00	248.19	248.60	247.49	247.94	721	118815	1
2025.10.13	16:32:00	247.99	248.03	246.92	247.29	1146	169013	1
2025.10.13	16:33:00	247.31	247.80	247.17	247.73	790	141082	1
2025.10.13	16:34:00	247.73	247.88	246.64	246.78	724	124908	1
2025.10.13	16:35:00	246.78	246.81	245.56	245.61	896	194961	1
2025.10.13	16:36:00	245.60	246.46	245.60	246.38	642	102370	1
2025.10.13	16:37:00	246.40	247.16	246.19	246.94	484	129507	1
2025.10.13	16:38:00	246.99	247.23	246.73	247.04	474	84486	1
2025.10.13	16:39:00	247.04	247.23	246.79	247.14	397	71106	1
2025.10.13	16:40:00	247.16	247.32	246.86	247.11	403	118121	1
2025.10.13	16:41:00	247.09	247.15	246.67	246.75	427	173127	1
2025.10.13	16:42:00	246.86	246.99	246.69	246.86	383	56360	1
2025.10.13	16:43:00	246.88	247.33	246.88	247.14	347	57415	1
2025.10.13	16:44:00	247.13	247.17	246.74	246.80	339	75214	1
2025.10.13	16:45:00	246.80	246.82	246.19	246.31	560	84837	1
2025.10.13	16:46:00	246.28	246.46	246.10	246.33	279	51786	1
2025.10.13	16:47:00	246.30	246.64	246.27	246.64	301	59135	1
2025.10.13	16:48:00	246.64	246.75	246.47	246.75	494	77385	1
2025.10.13	16:49:00	246.74	247.07	246.70	246.91	497	96392	1
2025.10.13	16:50:00	246.94	247.11	246.53	247.06	382	82560	1
2025.10.13	16:51:00	247.04	247.59	247.04	247.30	378	67514	1
2025.10.13	16:52:00	247.27	247.31	246.93	246.95	219	38877	1
2025.10.13	16:53:00	246.96	247.01	246.81	246.95	252	44964	1
2025.10.13	16:54:00	246.93	246.94	246.51	246.59	296	55283	1
2025.10.13	16:55:00	246.62	246.96	246.57	246.84	215	39662	1
2025.10.13	16:56:00	246.84	247.01	246.78	246.96	238	59461	1
2025.10.13	16:57:00	246.98	247.10	246.90	247.04	240	51575	1
2025.10.13	16:58:00	247.07	247.10	246.69	246.85	253	45987	1
2025.10.13	16:59:00	246.84	246.95	246.57	246.62	289	57990	1
2025.10.13	17:00:00	246.64	247.04	246.53	246.71	485	95144	1
2025.10.13	17:01:00	246.72	246.86	246.52	246.66	666	138745	1
2025.10.13	17:02:00	246.65	246.78	246.62	246.72	363	65375	1
2025.10.13	17:03:00	246.73	246.86	246.66	246.77	316	57480	1
2025.10.13	17:04:00	246.74	247.29	246.74	247.21	334	67692	1
2025.10.13	17:05:00	247.25	247.42	247.11	247.26	194	45413	1
2025.10.13	17:06:00	247.25	247.46	247.21	247.45	282	51630	1
2025.10.13	17:07:00	247.45	247.47	247.19	247.25	381	59918	1
2025.10.13	17:08:00	247.27	247.47	247.15	247.16	238	47430	1
2025.10.13	17:09:00	247.19	247.63	247.18	247.55	309	61382	1
2025.10.13	17:10:00	247.55	247.55	247.20	247.20	250	39728	1
2025.10.13	17:11:00	247.19	247.45	247.08	247.39	273	47381	1
2025.10.13	17:12:00	247.39	247.60	247.30	247.52	289	47965	1
2025.10.13	17:13:00	247.51	247.55	247.21	247.42	229	62927	1
2025.10.13	17:14:00	247.43	247.46	247.28	247.36	187	35537	1
2025.10.13	17:15:00	247.39	247.50	247.20	247.50	197	40331	1
2025.10.13	17:16:00	247.52	247.52	247.06	247.09	157	27051	1
2025.10.13	17:17:00	247.09	247.18	246.91	246.96	300	47754	1
2025.10.13	17:18:00	246.97	247.13	246.95	247.04	230	36102	1
2025.10.13	17:19:00	247.05	247.10	246.65	246.70	224	43854	1
2025.10.13	17:20:00	246.68	246.82	246.56	246.66	218	39729	1
2025.10.13	17:21:00	246.65	246.68	246.37	246.43	297	56174	1
2025.10.13	17:22:00	246.44	246.51	246.10	246.43	289	59633	1
2025.10.13	17:23:00	246.42	246.69	246.33	246.67	181	30267	1
2025.10.13	17:24:00	246.67	246.83	246.67	246.72	179	30835	1
2025.10.13	17:25:00	246.72	246.76	246.35	246.37	212	32341	1
2025.10.13	17:26:00	246.40	246.53	246.34	246.40	218	38152	1
2025.10.13	17:27:00	246.37	246.43	246.26	246.30	177	26956	1
2025.10.13	17:28:00	246.32	246.66	246.30	246.51	214	35084	1
2025.10.13	17:29:00	246.50	246.55	246.33	246.38	185	33157	1
2025.10.13	17:30:00	246.37	246.45	246.23	246.37	242	46013	1
2025.10.13	17:31:00	246.36	246.58	246.36	246.46	210	37303	1
2025.10.13	17:32:00	246.50	246.66	246.39	246.53	309	61731	1
2025.10.13	17:33:00	246.52	246.63	246.42	246.59	210	38236	1
2025.10.13	17:34:00	246.59	246.72	246.57	246.68	169	25289	1
2025.10.13	17:35:00	246.67	247.09	246.67	247.09	210	37209	1
2025.10.13	17:36:00	247.11	247.26	247.08	247.17	179	38564	1
2025.10.13	17:37:00	247.15	247.19	247.07	247.19	141	29115	1
2025.10.13	17:38:00	247.17	247.27	247.14	247.24	155	21594	1
2025.10.13	17:39:00	247.22	247.41	247.20	247.36	203	33180	1
2025.10.13	17:40:00	247.35	247.45	247.23	247.36	162	27723	1
2025.10.13	17:41:00	247.36	247.41	247.11	247.14	261	49355	1
2025.10.13	17:42:00	247.15	247.19	247.05	247.15	137	28078	1
2025.10.13	17:43:00	247.19	247.24	247.04	247.08	154	29224	1
2025.10.13	17:44:00	247.06	247.09	246.98	246.99	99	21163	1
2025.10.13	17:45:00	246.99	247.23	246.98	247.21	116	32349	1
2025.10.13	17:46:00	247.21	247.29	247.07	247.24	240	37619	1
2025.10.13	17:47:00	247.22	247.59	247.19	247.57	199	35082	1
2025.10.13	17:48:00	247.59	247.59	247.16	247.21	193	36249	1
2025.10.13	17:49:00	247.22	247.34	247.22	247.30	110	22987	1
2025.10.13	17:50:00	247.32	247.44	247.23	247.36	125	23243	1
2025.10.13	17:51:00	247.39	247.48	247.20	247.20	126	22821	1
2025.10.13	17:52:00	247.20	247.26	247.05	247.21	196	30220	1
2025.10.13	17:53:00	247.25	247.51	247.22	247.48	231	46122	1
2025.10.13	17:54:00	247.47	247.47	247.23	247.29	127	25937	1
2025.10.13	17:55:00	247.29	247.29	246.95	247.01	149	38421	1
2025.10.13	17:56:00	247.01	247.13	246.98	247.01	108	18532	1
2025.10.13	17:57:00	247.02	247.04	246.82	246.98	160	32328	1
2025.10.13	17:58:00	246.96	246.96	246.75	246.95	135	39612	1
2025.10.13	17:59:00	246.93	246.95	246.81	246.94	102	20820	1
2025.10.13	18:00:00	246.94	247.18	246.89	247.18	238	37748	1
2025.10.13	18:01:00	247.18	247.25	246.97	247.00	239	37326	1
2025.10.13	18:02:00	246.99	246.99	246.74	246.80	214	34001	1
2025.10.13	18:03:00	246.79	246.92	246.66	246.77	148	27247	1
2025.10.13	18:04:00	246.77	247.07	246.76	247.07	182	37987	1
2025.10.13	18:05:00	247.04	247.16	246.96	247.07	213	36254	1
2025.10.13	18:06:00	247.05	247.17	247.04	247.11	176	28252	1
2025.10.13	18:07:00	247.09	247.20	247.00	247.19	145	25489	1
2025.10.13	18:08:00	247.19	247.30	247.16	247.26	187	34956	1
2025.10.13	18:09:00	247.27	247.51	247.25	247.43	215	78897	1
2025.10.13	18:10:00	247.43	247.63	247.36	247.63	217	42962	1
2025.10.13	18:11:00	247.62	247.79	247.61	247.75	254	56616	1
2025.10.13	18:12:00	247.72	247.85	247.67	247.76	220	43150	1
2025.10.13	18:13:00	247.75	247.84	247.73	247.77	258	48072	1
2025.10.13	18:14:00	247.77	247.79	247.53	247.53	176	30989	1
2025.10.13	18:15:00	247.53	247.63	247.49	247.54	157	26964	1
2025.10.13	18:16:00	247.54	247.56	247.38	247.52	144	22536	1
2025.10.13	18:17:00	247.52	247.54	247.41	247.46	218	52352	1
2025.10.13	18:18:00	247.45	247.63	247.21	247.60	210	39175	1
2025.10.13	18:19:00	247.60	247.70	247.58	247.69	148	25196	1
2025.10.13	18:20:00	247.69	247.97	247.69	247.93	268	50988	1
2025.10.13	18:21:00	247.92	247.94	247.78	247.89	193	40993	1
2025.10.13	18:22:00	247.90	247.90	247.70	247.79	171	25874	1
2025.10.13	18:23:00	247.78	247.95	247.78	247.95	142	24568	1
2025.10.13	18:24:00	247.95	247.97	247.83	247.85	160	24712	1
2025.10.13	18:25:00	247.86	248.05	247.83	247.93	165	29756	1
2025.10.13	18:26:00	247.93	248.12	247.93	248.10	192	31407	1
2025.10.13	18:27:00	248.10	248.37	248.08	248.28	270	47410	1
2025.10.13	18:28:00	248.30	248.39	248.17	248.33	169	47297	1
2025.10.13	18:29:00	248.37	248.66	248.32	248.59	457	84187	1
2025.10.13	18:30:00	248.62	248.63	248.41	248.46	263	38968	1
2025.10.13	18:31:00	248.47	248.68	248.36	248.66	254	40736	1
2025.10.13	18:32:00	248.65	248.70	248.51	248.57	233	36371	1
2025.10.13	18:33:00	248.52	248.60	248.44	248.58	148	23852	1
2025.10.13	18:34:00	248.56	248.60	248.52	248.60	228	37363	1
2025.10.13	18:35:00	248.62	248.81	248.60	248.81	235	45324	1
2025.10.13	18:36:00	248.80	248.85	248.72	248.80	172	30276	1
2025.10.13	18:37:00	248.78	248.92	248.72	248.88	171	31201	1
2025.10.13	18:38:00	248.89	248.92	248.78	248.82	201	45782	1
2025.10.13	18:39:00	248.82	248.84	248.71	248.74	173	30593	1
2025.10.13	18:40:00	248.71	248.88	248.67	248.87	123	18687	1
2025.10.13	18:41:00	248.87	248.92	248.78	248.92	204	37781	1
2025.10.13	18:42:00	248.93	248.97	248.82	248.88	211	31795	1
2025.10.13	18:43:00	248.89	248.99	248.52	248.56	178	35976	1
2025.10.13	18:44:00	248.58	248.66	248.47	248.56	200	31519	1
2025.10.13	18:45:00	248.56	248.71	248.52	248.67	145	22831	1
2025.10.13	18:46:00	248.68	248.80	248.59	248.80	123	19852	1
2025.10.13	18:47:00	248.78	248.88	248.74	248.83	99	19486	1
2025.10.13	18:48:00	248.85	248.85	248.53	248.68	173	26289	1
2025.10.13	18:49:00	248.69	248.85	248.69	248.85	139	25440	1
2025.10.13	18:50:00	248.85	248.87	248.69	248.72	99	17462	1
2025.10.13	18:51:00	248.72	248.91	248.72	248.90	97	22564	1
2025.10.13	18:52:00	248.92	248.94	248.74	248.74	109	21227	1
2025.10.13	18:53:00	248.76	248.89	248.73	248.87	89	14195	1
2025.10.13	18:54:00	248.88	248.90	248.66	248.75	99	24628	1
2025.10.13	18:55:00	248.79	248.79	248.67	248.69	76	10169	1
2025.10.13	18:56:00	248.72	248.83	248.69	248.69	85	26300	1
2025.10.13	18:57:00	248.70	248.79	248.70	248.77	56	9593	1
2025.10.13	18:58:00	248.77	248.86	248.72	248.84	133	40900	1
2025.10.13	18:59:00	248.82	248.87	248.78	248.78	120	20915	1
2025.10.13	19:00:00	248.79	248.93	248.74	248.78	179	67331	1
2025.10.13	19:01:00	248.76	248.93	248.76	248.89	62	10967	1
2025.10.13	19:02:00	248.90	249.02	248.89	248.98	157	36716	1
2025.10.13	19:03:00	249.00	249.14	248.96	249.11	195	30790	1
2025.10.13	19:04:00	249.09	249.20	249.08	249.09	158	34045	1
2025.10.13	19:05:00	249.13	249.13	249.02	249.02	109	16451	1
2025.10.13	19:06:00	249.02	249.18	248.94	248.94	175	30172	1
2025.10.13	19:07:00	248.93	248.98	248.76	248.79	102	16882	1
2025.10.13	19:08:00	248.81	249.04	248.80	249.00	106	27093	1
2025.10.13	19:09:00	249.02	249.05	248.87	248.91	89	14650	1
2025.10.13	19:10:00	248.91	249.01	248.89	248.93	73	11671	1
2025.10.13	19:11:00	248.91	248.95	248.83	248.95	96	25827	1
2025.10.13	19:12:00	248.93	249.00	248.91	248.95	80	14205	1
2025.10.13	19:13:00	248.96	249.03	248.93	249.03	69	12426	1
2025.10.13	19:14:00	249.05	249.15	249.05	249.12	93	23092	1
2025.10.13	19:15:00	249.14	249.16	249.04	249.08	189	39889	1
2025.10.13	19:16:00	249.08	249.21	249.08	249.20	189	30548	1
2025.10.13	19:17:00	249.19	249.19	249.05	249.10	80	17933	1
2025.10.13	19:18:00	249.09	249.25	249.07	249.24	148	23215	1
2025.10.13	19:19:00	249.22	249.37	249.22	249.29	113	22140	1
2025.10.13	19:20:00	249.30	249.30	249.15	249.18	91	19278	1
2025.10.13	19:21:00	249.16	249.29	249.11	249.12	165	52582	1
2025.10.13	19:22:00	249.12	249.25	248.98	249.23	231	37114	1
2025.10.13	19:23:00	249.25	249.33	249.24	249.30	102	15600	1
2025.10.13	19:24:00	249.31	249.62	249.23	249.26	300	61476	1
2025.10.13	19:25:00	249.29	249.30	249.12	249.15	105	18169	1
2025.10.13	19:26:00	249.14	249.20	249.10	249.18	72	17518	1
2025.10.13	19:27:00	249.19	249.29	249.05	249.28	57	7558	1
2025.10.13	19:28:00	249.28	249.30	249.12	249.18	155	38512	1
2025.10.13	19:29:00	249.19	249.21	249.11	249.18	61	21163	1
2025.10.13	19:30:00	249.17	249.17	249.04	249.07	70	14548	1
2025.10.13	19:31:00	249.06	249.12	249.05	249.09	61	19810	1
2025.10.13	19:32:00	249.08	249.18	249.04	249.16	78	10989	1
2025.10.13	19:33:00	249.18	249.20	249.06	249.14	158	33696	1
2025.10.13	19:34:00	249.12	249.22	249.01	249.10	181	38777	1
2025.10.13	19:35:00	249.11	249.19	249.11	249.19	80	11257	1
2025.10.13	19:36:00	249.17	249.19	249.06	249.10	85	20509	1
2025.10.13	19:37:00	249.09	249.09	248.97	249.00	78	13190	1
2025.10.13	19:38:00	249.01	249.03	248.85	248.90	123	20352	1
2025.10.13	19:39:00	248.91	248.97	248.90	248.90	57	14251	1
2025.10.13	19:40:00	248.91	248.91	248.82	248.87	90	17856	1
2025.10.13	19:41:00	248.86	248.88	248.78	248.86	90	19843	1
2025.10.13	19:42:00	248.85	248.88	248.76	248.80	98	18562	1
2025.10.13	19:43:00	248.82	248.83	248.65	248.71	132	29930	1
2025.10.13	19:44:00	248.65	248.69	248.62	248.67	144	21694	1
2025.10.13	19:45:00	248.69	248.69	248.55	248.60	105	18426	1
2025.10.13	19:46:00	248.62	248.76	248.58	248.63	307	40708	1
2025.10.13	19:47:00	248.64	248.72	248.60	248.71	116	16015	1
2025.10.13	19:48:00	248.70	248.81	248.68	248.78	163	26463	1
2025.10.13	19:49:00	248.80	249.00	248.78	248.95	342	53560	1
2025.10.13	19:50:00	248.95	249.00	248.85	248.95	145	22877	1
2025.10.13	19:51:00	248.97	249.09	248.97	249.04	132	18467	1
2025.10.13	19:52:00	249.05	249.27	248.98	249.20	163	24898	1
2025.10.13	19:53:00	249.20	249.25	249.12	249.12	66	11485	1
2025.10.13	19:54:00	249.14	249.28	249.14	249.25	96	19630	1
2025.10.13	19:55:00	249.25	249.26	249.20	249.26	104	17210	1
2025.10.13	19:56:00	249.26	249.42	249.24	249.42	98	20473	1
2025.10.13	19:57:00	249.43	249.46	249.41	249.42	66	8567	1
2025.10.13	19:58:00	249.43	249.54	249.40	249.52	115	19063	1
2025.10.13	19:59:00	249.53	249.60	249.48	249.55	137	21854	1
2025.10.13	20:00:00	249.56	249.61	249.49	249.51	110	20789	1
2025.10.13	20:01:00	249.51	249.61	249.47	249.56	97	15810	1
2025.10.13	20:02:00	249.57	249.61	249.55	249.61	69	10776	1
2025.10.13	20:03:00	249.58	249.69	249.58	249.60	83	22614	1
2025.10.13	20:04:00	249.61	249.63	249.50	249.52	82	16652	1
2025.10.13	20:05:00	249.52	249.65	249.48	249.58	105	17725	1
2025.10.13	20:06:00	249.60	249.64	249.56	249.60	81	13868	1
2025.10.13	20:07:00	249.61	249.62	249.55	249.60	76	11649	1
2025.10.13	20:08:00	249.60	249.64	249.55	249.60	75	9979	1
2025.10.13	20:09:00	249.60	249.62	249.48	249.52	58	8249	1
2025.10.13	20:10:00	249.52	249.56	249.26	249.28	109	25068	1
2025.10.13	20:11:00	249.29	249.41	249.29	249.29	111	16586	1
2025.10.13	20:12:00	249.28	249.29	249.16	249.18	106	17267	1
2025.10.13	20:13:00	249.16	249.20	249.04	249.05	75	18752	1
2025.10.13	20:14:00	249.05	249.14	248.99	249.05	120	20760	1
2025.10.13	20:15:00	249.05	249.09	249.00	249.00	76	11620	1
2025.10.13	20:16:00	249.00	249.02	248.89	248.97	86	11778	1
2025.10.13	20:17:00	248.97	249.01	248.91	248.94	90	14587	1
2025.10.13	20:18:00	248.92	249.04	248.92	248.93	114	20921	1
2025.10.13	20:19:00	248.97	249.02	248.92	249.02	43	6251	1
2025.10.13	20:20:00	249.00	249.05	248.98	249.01	78	15390	1
2025.10.13	20:21:00	249.02	249.17	249.00	249.17	77	17053	1
2025.10.13	20:22:00	249.17	249.27	249.17	249.25	56	16692	1
2025.10.13	20:23:00	249.25	249.29	249.20	249.29	48	16661	1
2025.10.13	20:24:00	249.29	249.30	249.16	249.16	83	16881	1
2025.10.13	20:25:00	249.14	249.14	249.04	249.04	71	11660	1
2025.10.13	20:26:00	249.04	249.04	248.97	249.02	71	10418	1
2025.10.13	20:27:00	248.99	249.09	248.99	249.09	63	8712	1
2025.10.13	20:28:00	249.08	249.08	248.97	249.06	79	12598	1
2025.10.13	20:29:00	249.07	249.11	249.05	249.10	59	9137	1
2025.10.13	20:30:00	249.09	249.13	249.08	249.13	98	13320	1
2025.10.13	20:31:00	249.13	249.15	249.04	249.11	68	11481	1
2025.10.13	20:32:00	249.11	249.14	249.02	249.07	78	12106	1
2025.10.13	20:33:00	249.08	249.12	249.07	249.09	40	9039	1
2025.10.13	20:34:00	249.11	249.15	249.11	249.14	66	8896	1
2025.10.13	20:35:00	249.14	249.18	249.12	249.12	70	11822	1
2025.10.13	20:36:00	249.12	249.17	249.05	249.17	100	22185	1
2025.10.13	20:37:00	249.17	249.17	248.96	248.97	86	12798	1
2025.10.13	20:38:00	248.99	249.06	248.99	249.05	66	13963	1
2025.10.13	20:39:00	249.05	249.07	248.98	249.05	84	11294	1
2025.10.13	20:40:00	249.05	249.07	248.99	249.07	129	19764	1
2025.10.13	20:41:00	249.07	249.12	249.00	249.04	122	17305	1
2025.10.13	20:42:00	249.03	249.05	248.92	248.99	156	24942	1
2025.10.13	20:43:00	248.99	249.02	248.93	248.93	118	26574	1
2025.10.13	20:44:00	248.92	248.96	248.89	248.90	128	24468	1
2025.10.13	20:45:00	248.87	248.99	248.84	248.92	135	19492	1
2025.10.13	20:46:00	248.93	249.07	248.93	249.00	67	12794	1
2025.10.13	20:47:00	249.01	249.06	248.95	248.97	85	11224	1
2025.10.13	20:48:00	248.96	249.06	248.95	248.97	113	13846	1
2025.10.13	20:49:00	248.96	249.03	248.96	248.99	50	10209	1
2025.10.13	20:50:00	248.98	248.98	248.78	248.78	88	16520	1
2025.10.13	20:51:00	248.79	248.91	248.79	248.91	46	7592	1
2025.10.13	20:52:00	248.89	248.95	248.85	248.89	66	8516	1
2025.10.13	20:53:00	248.89	248.94	248.82	248.84	55	12094	1
2025.10.13	20:54:00	248.81	248.94	248.79	248.93	117	30380	1
2025.10.13	20:55:00	248.91	248.93	248.69	248.70	82	10692	1
2025.10.13	20:56:00	248.71	248.78	248.71	248.75	79	12153	1
2025.10.13	20:57:00	248.78	248.96	248.78	248.94	64	12764	1
2025.10.13	20:58:00	248.96	249.06	248.93	249.04	88	15176	1
2025.10.13	20:59:00	249.04	249.05	248.97	249.04	57	9091	1
2025.10.13	21:00:00	249.04	249.11	249.00	249.11	60	24836	1
2025.10.13	21:01:00	249.11	249.13	248.99	248.99	78	13897	1
2025.10.13	21:02:00	249.00	249.04	248.98	249.04	55	10055	1
2025.10.13	21:03:00	249.04	249.08	249.02	249.04	55	7631	1
2025.10.13	21:04:00	249.04	249.04	248.84	248.91	166	26893	1
2025.10.13	21:05:00	248.92	249.02	248.90	248.99	131	21119	1
2025.10.13	21:06:00	249.00	249.03	248.91	248.93	80	11962	1
2025.10.13	21:07:00	248.93	248.95	248.89	248.90	95	17105	1
2025.10.13	21:08:00	248.91	248.99	248.89	248.99	85	14858	1
2025.10.13	21:09:00	248.99	249.02	248.94	248.97	74	10151	1
2025.10.13	21:10:00	248.96	249.01	248.94	249.01	33	7184	1
2025.10.13	21:11:00	249.02	249.02	248.97	248.98	80	11743	1
2025.10.13	21:12:00	248.97	248.97	248.92	248.93	61	11847	1
2025.10.13	21:13:00	248.93	248.96	248.90	248.91	74	11245	1
2025.10.13	21:14:00	248.90	248.92	248.81	248.82	92	16084	1
2025.10.13	21:15:00	248.83	248.93	248.83	248.89	115	16435	1
2025.10.13	21:16:00	248.88	248.89	248.87	248.87	9	1408	1
2025.10.13	21:17:00	248.91	248.91	248.87	248.90	79	10720	1
2025.10.13	21:18:00	248.90	248.96	248.90	248.93	94	16102	1
2025.10.13	21:19:00	248.94	248.98	248.87	248.88	130	21286	1
2025.10.13	21:20:00	248.88	248.94	248.87	248.94	104	15257	1
2025.10.13	21:21:00	248.94	248.98	248.89	248.95	112	23799	1
2025.10.13	21:22:00	248.95	249.08	248.92	249.04	145	51273	1
2025.10.13	21:23:00	249.04	249.23	249.04	249.22	141	32164	1
2025.10.13	21:24:00	249.22	249.30	249.22	249.27	97	20205	1
2025.10.13	21:25:00	249.26	249.30	249.23	249.30	123	24303	1
2025.10.13	21:26:00	249.30	249.32	249.14	249.18	192	39713	1
2025.10.13	21:27:00	249.18	249.22	249.14	249.17	160	33175	1
2025.10.13	21:28:00	249.18	249.24	249.13	249.15	127	19877	1
2025.10.13	21:29:00	249.16	249.18	249.11	249.15	90	11772	1
2025.10.13	21:30:00	249.14	249.19	249.12	249.12	106	20478	1
2025.10.13	21:31:00	249.13	249.17	249.10	249.12	110	17241	1
2025.10.13	21:32:00	249.13	249.24	249.13	249.14	96	14509	1
2025.10.13	21:33:00	249.13	249.16	248.98	248.99	110	22235	1
2025.10.13	21:34:00	248.99	249.06	248.92	249.05	91	15211	1
2025.10.13	21:35:00	249.04	249.08	249.02	249.02	90	15251	1
2025.10.13	21:36:00	249.03	249.09	249.03	249.07	95	19081	1
2025.10.13	21:37:00	249.08	249.16	249.08	249.11	100	16382	1
2025.10.13	21:38:00	249.11	249.12	248.88	248.90	163	24803	1
2025.10.13	21:39:00	248.89	248.90	248.71	248.72	113	19749	1
2025.10.13	21:40:00	248.72	248.83	248.72	248.82	84	14778	1
2025.10.13	21:41:00	248.83	248.90	248.81	248.85	106	23276	1
2025.10.13	21:42:00	248.84	248.84	248.57	248.58	139	23201	1
2025.10.13	21:43:00	248.58	248.59	248.46	248.57	196	37665	1
2025.10.13	21:44:00	248.59	248.69	248.58	248.61	125	17934	1
2025.10.13	21:45:00	248.65	248.65	248.64	248.64	2	200	1
2025.10.13	21:52:00	248.63	248.63	248.54	248.54	39	5898	1
2025.10.13	21:53:00	248.53	248.55	248.46	248.55	93	15967	1
2025.10.13	21:54:00	248.53	248.53	248.45	248.48	93	13866	1
2025.10.13	21:55:00	248.49	248.59	248.48	248.56	76	10322	1
2025.10.13	21:56:00	248.58	248.58	248.36	248.38	105	13908	1
2025.10.13	21:57:00	248.36	248.43	248.32	248.41	80	13358	1
2025.10.13	21:58:00	248.40	248.49	248.40	248.49	67	16742	1
2025.10.13	21:59:00	248.48	248.49	248.44	248.46	61	10939	1
2025.10.13	22:00:00	248.46	248.53	248.42	248.42	68	13644	1
2025.10.13	22:01:00	248.41	248.41	248.25	248.25	112	21831	1
2025.10.13	22:02:00	248.24	248.34	248.21	248.34	104	17745	1
2025.10.13	22:03:00	248.35	248.35	248.18	248.23	68	15160	1
2025.10.13	22:04:00	248.23	248.23	248.16	248.18	74	12757	1
2025.10.13	22:05:00	248.18	248.23	248.13	248.23	84	17143	1
2025.10.13	22:06:00	248.22	248.41	248.20	248.41	125	20401	1
2025.10.13	22:07:00	248.33	248.38	248.26	248.36	98	18333	1
2025.10.13	22:08:00	248.38	248.55	248.34	248.54	128	27384	1
2025.10.13	22:09:00	248.55	248.55	248.49	248.52	136	19589	1
2025.10.13	22:10:00	248.52	248.64	248.52	248.59	85	14693	1
2025.10.13	22:11:00	248.60	248.60	248.39	248.45	89	13710	1
2025.10.13	22:12:00	248.44	248.44	248.34	248.44	80	14436	1
2025.10.13	22:13:00	248.43	248.43	248.35	248.38	103	16144	1
2025.10.13	22:14:00	248.37	248.45	248.35	248.41	115	20672	1
2025.10.13	22:15:00	248.43	248.52	248.39	248.48	65	14743	1
2025.10.13	22:16:00	248.49	248.54	248.39	248.41	128	30329	1
2025.10.13	22:17:00	248.40	248.49	248.34	248.48	82	16069	1
2025.10.13	22:18:00	248.48	248.59	248.48	248.57	107	20162	1
2025.10.13	22:19:00	248.58	248.65	248.52	248.53	87	18004	1
2025.10.13	22:20:00	248.53	248.71	248.53	248.59	124	28505	1
2025.10.13	22:21:00	248.59	248.60	248.52	248.53	87	15612	1
2025.10.13	22:22:00	248.52	248.58	248.47	248.56	123	26514	1
2025.10.13	22:23:00	248.58	248.60	248.52	248.57	100	16286	1
2025.10.13	22:24:00	248.55	248.57	248.53	248.55	99	17497	1
2025.10.13	22:25:00	248.55	248.56	248.36	248.40	119	18049	1
2025.10.13	22:26:00	248.39	248.43	248.32	248.42	100	14941	1
2025.10.13	22:27:00	248.40	248.43	248.35	248.38	87	14756	1
2025.10.13	22:28:00	248.36	248.39	248.27	248.34	114	19279	1
2025.10.13	22:29:00	248.32	248.36	248.25	248.32	175	27423	1
2025.10.13	22:30:00	248.32	248.32	248.16	248.16	134	25436	1
2025.10.13	22:31:00	248.15	248.26	248.15	248.23	131	27255	1
2025.10.13	22:32:00	248.23	248.28	248.22	248.24	126	25764	1
2025.10.13	22:33:00	248.23	248.30	248.19	248.28	96	16117	1
2025.10.13	22:34:00	248.28	248.38	248.26	248.35	109	28859	1
2025.10.13	22:35:00	248.36	248.39	248.23	248.23	120	24234	1
2025.10.13	22:36:00	248.23	248.30	248.20	248.29	101	18740	1
2025.10.13	22:37:00	248.28	248.31	248.24	248.28	99	21021	1
2025.10.13	22:38:00	248.27	248.32	248.21	248.31	84	19833	1
2025.10.13	22:39:00	248.32	248.39	248.25	248.37	111	22837	1
2025.10.13	22:40:00	248.38	248.50	248.37	248.47	131	24776	1
2025.10.13	22:41:00	248.46	248.56	248.45	248.54	105	16182	1
2025.10.13	22:42:00	248.55	248.56	248.46	248.50	110	18471	1
2025.10.13	22:43:00	248.50	248.57	248.49	248.55	137	26966	1
2025.10.13	22:44:00	248.56	248.59	248.51	248.52	138	37323	1
2025.10.13	22:45:00	248.53	248.54	248.33	248.33	138	25552	1
