<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.10	20:43:00	713.78	713.98	713.10	713.29	24	3895	1
2025.10.10	20:44:00	713.23	713.99	713.10	713.31	54	9490	1
2025.10.10	20:45:00	713.27	713.41	712.58	712.70	59	8982	5
2025.10.10	20:46:00	712.68	712.70	711.15	711.33	84	11504	2
2025.10.10	20:47:00	711.47	712.18	711.19	712.18	28	2955	1
2025.10.10	20:48:00	712.27	713.12	712.00	712.34	27	9802	1
2025.10.10	20:49:00	712.48	712.62	712.10	712.38	18	3485	2
2025.10.10	20:50:00	712.39	712.39	711.91	712.00	22	3663	1
2025.10.10	20:51:00	711.99	712.07	711.73	711.86	22	2800	1
2025.10.10	20:52:00	711.86	712.00	711.65	712.00	30	4850	4
2025.10.10	20:53:00	711.92	712.24	711.82	712.00	24	3812	1
2025.10.10	20:54:00	712.22	712.25	711.63	711.70	64	7327	2
2025.10.10	20:55:00	711.70	712.04	711.46	711.99	30	5439	1
2025.10.10	20:56:00	712.02	712.23	711.60	711.65	56	8425	1
2025.10.10	20:57:00	711.47	712.11	711.35	712.11	15	1733	1
2025.10.10	20:58:00	712.11	712.62	711.97	712.61	18	1904	1
2025.10.10	20:59:00	712.58	712.67	712.49	712.56	19	2255	3
2025.10.10	21:00:00	712.53	712.53	711.41	711.94	34	4526	4
2025.10.10	21:01:00	711.82	711.92	711.64	711.69	54	6314	5
2025.10.10	21:02:00	711.91	712.05	711.68	711.79	14	1531	1
2025.10.10	21:03:00	711.87	711.94	711.44	711.78	24	4378	6
2025.10.10	21:04:00	711.85	711.85	711.55	711.78	25	3453	2
2025.10.10	21:05:00	711.82	711.86	711.24	711.33	31	9866	5
2025.10.10	21:06:00	711.51	712.16	711.40	711.79	34	3986	1
2025.10.10	21:07:00	711.52	712.30	711.36	712.29	36	7774	1
2025.10.10	21:08:00	712.12	712.31	711.59	711.65	19	3917	1
2025.10.10	21:09:00	711.72	711.72	711.04	711.26	45	5811	1
2025.10.10	21:10:00	711.41	712.24	711.41	712.22	74	17023	3
2025.10.10	21:11:00	712.22	712.22	711.30	711.49	27	3751	2
2025.10.10	21:12:00	711.55	711.74	709.95	710.00	222	56325	1
2025.10.10	21:13:00	710.00	710.36	709.71	709.83	132	24870	1
2025.10.10	21:14:00	709.88	710.17	709.78	710.02	189	26625	1
2025.10.10	21:15:00	710.02	710.64	710.00	710.59	298	41053	1
2025.10.10	21:16:00	710.61	711.23	710.59	710.96	33	5111	1
2025.10.10	21:17:00	711.34	711.46	710.59	710.62	54	8255	1
2025.10.10	21:18:00	710.43	710.56	710.14	710.20	29	4824	1
2025.10.10	21:19:00	710.39	710.82	710.16	710.80	28	5116	1
2025.10.10	21:20:00	710.88	711.79	710.88	711.77	42	7953	1
2025.10.10	21:21:00	711.86	712.39	711.77	711.89	16	2055	4
2025.10.10	21:22:00	711.83	712.60	711.55	712.31	35	4888	1
2025.10.10	21:23:00	711.94	712.19	711.94	712.09	19	2966	5
2025.10.10	21:24:00	712.08	712.21	711.65	712.04	28	3584	1
2025.10.10	21:25:00	712.23	712.69	712.18	712.66	50	12697	1
2025.10.10	21:26:00	712.68	712.68	712.16	712.65	26	3790	1
2025.10.10	21:27:00	712.41	712.56	711.96	711.96	43	6558	1
2025.10.10	21:28:00	711.90	711.93	711.15	711.46	31	6517	4
2025.10.10	21:29:00	711.62	711.62	710.60	710.79	53	10217	3
2025.10.10	21:30:00	711.00	711.53	710.84	711.34	58	6773	1
2025.10.10	21:31:00	711.46	711.84	711.21	711.59	53	7463	5
2025.10.10	21:32:00	711.39	711.93	711.39	711.93	20	2430	1
2025.10.10	21:33:00	711.86	712.65	711.85	712.52	66	8090	1
2025.10.10	21:34:00	712.31	712.55	711.86	712.01	34	4210	1
2025.10.10	21:35:00	711.93	712.12	711.72	711.75	63	7816	1
2025.10.10	21:36:00	711.74	711.98	711.67	711.94	10	1288	5
2025.10.10	21:37:00	711.89	712.10	711.66	712.05	25	3945	1
2025.10.10	21:38:00	712.00	712.39	711.89	711.96	37	6249	1
2025.10.10	21:39:00	712.02	712.02	711.56	711.89	50	7365	1
2025.10.10	21:40:00	711.80	712.05	711.31	711.51	53	11244	1
2025.10.10	21:41:00	711.54	711.82	711.37	711.37	15	2256	3
2025.10.10	21:42:00	711.55	711.66	711.25	711.32	28	3482	5
2025.10.10	21:43:00	711.47	711.73	711.37	711.37	32	5737	1
2025.10.10	21:44:00	711.42	711.51	710.86	710.86	54	7261	2
2025.10.10	21:45:00	711.04	711.71	710.86	711.50	35	5277	1
2025.10.10	21:46:00	711.41	711.79	711.22	711.73	24	4206	1
2025.10.10	21:47:00	711.61	711.61	711.32	711.33	27	3034	1
2025.10.10	21:48:00	711.45	711.51	710.61	710.61	21	3047	3
2025.10.10	21:49:00	710.83	711.00	710.72	710.89	31	5313	1
2025.10.10	21:50:00	710.94	710.94	710.68	710.68	19	5250	1
2025.10.10	21:51:00	710.77	711.09	710.50	710.71	51	6916	1
2025.10.10	21:52:00	711.00	711.01	710.26	710.28	46	6722	1
2025.10.10	21:53:00	710.16	710.16	709.70	709.70	24	4894	2
2025.10.10	21:54:00	709.85	710.28	709.75	710.01	84	15725	1
2025.10.10	21:55:00	709.98	710.64	709.98	710.64	50	13839	3
2025.10.10	21:56:00	710.43	710.84	710.43	710.60	51	6254	3
2025.10.10	21:57:00	710.60	710.89	710.50	710.74	65	9378	3
2025.10.10	21:58:00	710.82	710.98	710.69	710.96	56	9417	1
2025.10.10	21:59:00	710.92	711.54	710.92	711.26	77	12030	1
2025.10.10	22:00:00	711.30	712.97	711.25	712.80	90	13684	1
2025.10.10	22:01:00	712.48	712.68	712.08	712.17	30	5382	8
2025.10.10	22:02:00	712.18	712.50	711.70	711.91	56	10087	1
2025.10.10	22:03:00	711.97	712.69	711.91	712.52	39	10386	1
2025.10.10	22:04:00	712.52	712.79	712.23	712.58	37	6817	5
2025.10.10	22:05:00	712.56	712.69	712.19	712.20	38	4871	1
2025.10.10	22:06:00	712.15	712.66	712.11	712.50	46	5234	5
2025.10.10	22:07:00	712.57	712.68	712.13	712.24	49	7159	1
2025.10.10	22:08:00	712.07	712.42	711.96	711.96	43	8156	3
2025.10.10	22:09:00	712.10	712.42	712.07	712.07	34	4240	7
2025.10.10	22:10:00	712.26	712.42	712.11	712.13	35	5126	3
2025.10.10	22:11:00	712.29	712.41	711.18	711.18	51	7805	2
2025.10.10	22:12:00	711.35	711.35	711.09	711.25	39	4583	1
2025.10.10	22:13:00	711.24	711.66	711.02	711.10	75	8851	1
2025.10.10	22:14:00	711.04	711.38	711.04	711.11	28	3484	1
2025.10.10	22:15:00	710.94	711.49	710.62	711.20	81	11986	1
2025.10.10	22:16:00	711.21	711.47	711.03	711.47	42	5438	1
2025.10.10	22:17:00	711.26	711.45	711.03	711.29	34	5002	5
2025.10.10	22:18:00	711.26	711.26	711.03	711.13	30	4314	1
2025.10.10	22:19:00	711.23	711.71	711.13	711.56	60	9975	1
2025.10.10	22:20:00	711.66	711.97	710.75	710.76	47	9072	3
2025.10.10	22:21:00	710.88	711.02	710.77	710.77	31	3399	2
2025.10.10	22:22:00	710.76	711.38	710.50	711.11	47	10365	2
2025.10.10	22:23:00	711.11	711.12	710.64	710.64	29	4797	1
2025.10.10	22:24:00	710.70	711.07	710.57	710.90	32	5919	2
2025.10.10	22:25:00	710.89	711.12	710.60	710.70	55	11898	1
2025.10.10	22:26:00	710.66	710.66	710.00	710.19	50	8238	2
2025.10.10	22:27:00	710.15	710.15	709.65	709.75	42	6533	1
2025.10.10	22:28:00	709.66	709.75	709.01	709.08	94	14934	1
2025.10.10	22:29:00	709.09	709.60	708.92	709.47	77	13946	1
2025.10.10	22:30:00	709.49	709.81	709.33	709.53	66	10623	4
2025.10.10	22:31:00	709.61	709.90	709.42	709.66	51	9100	1
2025.10.10	22:32:00	709.55	709.68	709.16	709.40	40	7668	2
2025.10.10	22:33:00	709.27	709.43	708.91	709.24	42	8678	3
2025.10.10	22:34:00	709.14	709.22	708.78	709.16	56	8525	1
2025.10.10	22:35:00	709.09	709.13	708.32	708.38	66	11053	2
2025.10.10	22:36:00	708.34	708.34	707.63	707.93	112	16165	1
2025.10.10	22:37:00	707.90	707.96	707.42	707.49	82	11111	1
2025.10.10	22:38:00	707.62	707.76	707.13	707.22	161	20738	1
2025.10.10	22:39:00	707.12	707.79	707.12	707.68	70	8516	1
2025.10.10	22:40:00	707.92	708.90	707.87	708.78	113	17615	1
2025.10.10	22:41:00	708.65	709.59	708.50	709.59	60	12340	4
2025.10.10	22:42:00	709.47	709.58	709.01	709.01	100	13261	1
2025.10.10	22:43:00	709.11	709.36	708.85	708.99	56	7310	1
2025.10.10	22:44:00	709.06	710.28	708.93	709.92	73	13157	2
2025.10.10	22:45:00	710.10	710.42	709.50	709.84	95	15798	1
2025.10.10	22:46:00	709.90	709.90	709.45	709.63	51	9858	1
2025.10.10	22:47:00	709.53	709.99	709.50	709.86	53	7462	1
2025.10.10	22:48:00	710.04	710.36	709.84	710.31	51	8199	1
2025.10.10	22:49:00	710.33	710.56	709.33	709.45	61	7363	1
2025.10.10	22:50:00	709.40	709.58	707.58	707.69	188	31783	1
2025.10.10	22:51:00	707.84	707.84	706.78	706.82	156	25003	1
2025.10.10	22:52:00	706.73	706.92	706.23	706.30	127	23256	1
2025.10.10	22:53:00	706.18	706.75	706.00	706.24	183	30593	1
2025.10.10	22:54:00	706.13	706.24	705.13	705.13	192	25543	1
2025.10.10	22:55:00	705.11	705.54	704.65	705.18	286	54789	1
2025.10.10	22:56:00	705.18	705.41	704.61	704.93	246	33741	1
2025.10.10	22:57:00	704.97	705.43	704.86	705.34	217	29102	1
2025.10.10	22:58:00	705.37	705.58	705.17	705.39	308	43826	1
2025.10.10	22:59:00	705.39	705.63	704.99	705.43	805	125391	1
2025.10.10	23:00:00	705.50	705.50	705.30	705.30	1117	2036855	1
2025.10.13	16:30:00	713.01	713.68	711.76	712.97	391	161194	1
2025.10.13	16:31:00	713.44	713.88	711.82	712.84	146	27006	1
2025.10.13	16:32:00	712.76	715.23	712.76	714.32	186	37715	2
2025.10.13	16:33:00	714.06	714.12	710.50	710.64	163	34129	1
2025.10.13	16:34:00	710.26	711.02	709.49	709.73	189	30208	1
2025.10.13	16:35:00	709.91	710.42	707.99	708.06	128	27616	3
2025.10.13	16:36:00	708.61	708.96	707.64	708.46	92	19811	5
2025.10.13	16:37:00	708.41	709.29	707.82	708.77	173	23813	1
2025.10.13	16:38:00	708.77	710.00	708.16	709.76	133	21002	3
2025.10.13	16:39:00	709.49	711.24	709.45	711.24	120	21830	1
2025.10.13	16:40:00	711.25	712.02	710.30	711.88	118	26630	4
2025.10.13	16:41:00	711.77	712.64	711.36	711.86	111	28591	1
2025.10.13	16:42:00	712.00	715.00	711.86	714.63	109	21631	1
2025.10.13	16:43:00	715.00	715.39	714.33	715.27	132	28214	1
2025.10.13	16:44:00	715.18	715.43	713.98	714.61	78	12009	2
2025.10.13	16:45:00	714.64	714.94	712.58	713.15	93	17009	1
2025.10.13	16:46:00	713.35	713.70	712.72	713.56	82	11948	1
2025.10.13	16:47:00	713.38	713.80	712.61	713.78	55	10475	1
2025.10.13	16:48:00	713.67	713.97	713.00	713.66	58	8513	3
2025.10.13	16:49:00	713.58	714.35	713.51	714.34	43	7798	5
2025.10.13	16:50:00	714.37	714.37	713.34	713.76	43	9515	6
2025.10.13	16:51:00	713.54	714.81	713.52	713.83	53	13212	1
2025.10.13	16:52:00	713.96	714.90	713.96	714.22	61	26778	2
2025.10.13	16:53:00	714.41	715.51	714.36	715.51	89	21077	2
2025.10.13	16:54:00	715.64	715.75	715.00	715.49	87	12530	1
2025.10.13	16:55:00	715.37	716.00	715.22	715.42	78	16315	2
2025.10.13	16:56:00	715.45	716.60	715.38	716.39	76	12473	1
2025.10.13	16:57:00	716.46	716.75	715.56	716.00	85	22701	1
2025.10.13	16:58:00	715.93	716.40	715.50	716.10	65	9609	2
2025.10.13	16:59:00	716.10	717.50	716.10	717.22	97	25160	1
2025.10.13	17:00:00	716.91	718.10	716.91	718.10	117	15809	1
2025.10.13	17:01:00	718.16	718.16	716.90	717.69	79	15543	2
2025.10.13	17:02:00	717.76	717.83	717.04	717.09	79	21214	1
2025.10.13	17:03:00	717.09	717.70	716.41	717.60	61	9647	1
2025.10.13	17:04:00	717.55	717.61	716.65	717.08	37	7223	3
2025.10.13	17:05:00	716.86	717.49	716.26	717.45	35	5490	4
2025.10.13	17:06:00	717.27	718.12	716.70	716.72	77	21699	1
2025.10.13	17:07:00	716.65	716.99	715.64	716.71	80	21829	1
2025.10.13	17:08:00	716.77	717.95	716.31	717.27	108	24123	2
2025.10.13	17:09:00	717.38	717.72	717.07	717.41	24	4047	6
2025.10.13	17:10:00	717.17	717.90	717.00	717.90	37	5800	4
2025.10.13	17:11:00	717.20	718.44	717.20	718.26	71	21445	1
2025.10.13	17:12:00	718.44	718.84	717.60	718.04	104	16313	1
2025.10.13	17:13:00	718.09	718.95	717.98	718.69	140	32667	1
2025.10.13	17:14:00	718.79	719.94	718.79	719.30	130	31985	1
2025.10.13	17:15:00	719.29	719.49	718.09	718.97	97	17905	3
2025.10.13	17:16:00	718.98	719.20	717.53	718.96	96	15703	1
2025.10.13	17:17:00	719.09	719.17	718.29	718.41	48	17537	1
2025.10.13	17:18:00	718.70	719.69	718.68	719.69	51	9531	2
2025.10.13	17:19:00	719.29	719.46	717.87	717.87	84	18729	1
2025.10.13	17:20:00	717.85	719.00	717.15	718.68	110	31127	2
2025.10.13	17:21:00	719.02	719.02	717.69	718.25	34	4769	3
2025.10.13	17:22:00	718.51	718.51	716.00	716.69	62	12174	2
2025.10.13	17:23:00	717.00	718.50	716.21	718.16	85	21821	9
2025.10.13	17:24:00	718.02	718.50	717.36	717.63	48	6528	3
2025.10.13	17:25:00	717.46	717.46	715.85	716.11	30	6512	1
2025.10.13	17:26:00	716.05	716.77	715.90	716.29	45	13338	1
2025.10.13	17:27:00	716.43	716.95	715.25	715.60	170	58933	1
2025.10.13	17:28:00	715.80	716.69	715.74	716.12	69	13174	5
2025.10.13	17:29:00	716.30	716.99	716.00	716.65	77	18235	1
2025.10.13	17:30:00	716.64	716.64	715.16	715.53	55	11782	1
2025.10.13	17:31:00	715.59	715.69	715.15	715.23	52	11929	3
2025.10.13	17:32:00	715.33	717.26	715.11	717.00	66	23588	9
2025.10.13	17:33:00	717.23	717.90	716.80	717.81	46	8008	2
2025.10.13	17:34:00	717.78	718.00	717.43	717.80	52	8988	5
2025.10.13	17:35:00	717.99	718.41	717.64	718.09	67	12441	2
2025.10.13	17:36:00	717.69	717.97	717.35	717.51	22	3735	2
2025.10.13	17:37:00	717.42	717.82	717.34	717.63	27	16903	5
2025.10.13	17:38:00	717.87	717.87	717.35	717.50	18	3208	4
2025.10.13	17:39:00	717.51	717.64	717.17	717.37	20	3692	3
2025.10.13	17:40:00	717.38	717.53	716.94	717.44	41	5637	12
2025.10.13	17:41:00	717.00	717.43	715.68	715.91	66	13893	1
2025.10.13	17:42:00	715.50	715.60	714.53	715.39	104	17031	2
2025.10.13	17:43:00	715.17	715.99	715.13	715.36	53	6237	2
2025.10.13	17:44:00	715.41	715.96	714.69	714.75	72	17636	2
2025.10.13	17:45:00	714.99	714.99	714.56	714.75	59	8483	4
2025.10.13	17:46:00	714.84	714.88	713.37	713.37	100	18663	1
2025.10.13	17:47:00	713.36	713.38	712.56	712.99	195	37460	4
2025.10.13	17:48:00	712.88	712.91	711.56	711.80	75	11282	1
2025.10.13	17:49:00	711.75	712.22	711.50	711.84	66	15811	1
2025.10.13	17:50:00	712.01	712.08	710.53	710.53	123	20262	3
2025.10.13	17:51:00	710.90	711.37	710.42	710.43	73	8510	1
2025.10.13	17:52:00	710.79	710.87	710.33	710.37	39	4863	2
2025.10.13	17:53:00	710.37	710.56	710.05	710.44	120	22112	1
2025.10.13	17:54:00	710.50	710.53	709.91	710.00	108	14808	1
2025.10.13	17:55:00	710.15	710.35	709.10	709.36	110	17210	2
2025.10.13	17:56:00	709.36	709.47	709.10	709.28	52	8910	1
2025.10.13	17:57:00	709.28	709.68	708.95	709.63	116	28218	1
2025.10.13	17:58:00	709.76	710.00	708.91	708.95	152	25209	3
2025.10.13	17:59:00	709.01	709.04	708.68	708.79	60	12812	1
2025.10.13	18:00:00	708.78	709.19	708.48	708.91	113	14254	1
2025.10.13	18:01:00	708.94	709.38	708.75	709.29	76	12999	1
2025.10.13	18:02:00	709.38	709.54	708.08	708.80	104	16422	1
2025.10.13	18:03:00	708.81	710.00	708.81	709.73	41	6238	1
2025.10.13	18:04:00	709.86	710.39	709.74	710.29	42	12736	2
2025.10.13	18:05:00	710.12	710.76	710.00	710.58	46	8905	1
2025.10.13	18:06:00	710.44	710.75	710.09	710.53	26	4738	1
2025.10.13	18:07:00	710.52	710.52	710.20	710.25	20	3867	5
2025.10.13	18:08:00	710.33	711.00	709.89	710.90	56	10137	1
2025.10.13	18:09:00	711.00	711.95	710.73	711.50	66	21440	1
2025.10.13	18:10:00	711.42	712.21	711.38	712.21	30	3974	1
2025.10.13	18:11:00	712.20	712.50	711.70	711.77	42	7124	2
2025.10.13	18:12:00	711.94	712.91	711.81	712.73	33	5851	2
2025.10.13	18:13:00	712.90	712.90	712.48	712.66	28	4662	5
2025.10.13	18:14:00	712.69	712.89	712.50	712.66	18	2948	2
2025.10.13	18:15:00	712.53	713.46	712.26	713.46	23	3964	3
2025.10.13	18:16:00	713.49	713.72	713.21	713.52	31	5185	4
2025.10.13	18:17:00	713.67	713.98	713.36	713.45	37	8858	5
2025.10.13	18:18:00	713.88	713.88	713.21	713.31	29	4635	5
2025.10.13	18:19:00	713.53	713.77	713.42	713.77	23	10795	3
2025.10.13	18:20:00	713.77	713.98	713.68	713.82	27	4324	3
2025.10.13	18:21:00	713.60	713.80	713.55	713.69	27	3082	1
2025.10.13	18:22:00	713.68	714.36	713.57	714.33	22	2909	2
2025.10.13	18:23:00	714.11	714.30	714.07	714.30	18	2429	4
2025.10.13	18:24:00	714.37	714.37	713.37	713.37	34	4682	2
2025.10.13	18:25:00	713.47	713.70	713.15	713.70	19	2594	2
2025.10.13	18:26:00	713.70	713.72	713.20	713.53	21	2105	3
2025.10.13	18:27:00	713.78	713.78	713.39	713.55	24	3754	2
2025.10.13	18:28:00	713.52	713.58	713.00	713.10	37	6528	3
2025.10.13	18:29:00	713.01	713.86	713.00	713.86	17	3047	3
2025.10.13	18:30:00	714.00	714.05	713.76	713.76	12	3809	1
2025.10.13	18:31:00	713.83	714.40	713.83	714.34	19	5443	3
2025.10.13	18:32:00	714.37	714.75	714.10	714.10	25	3829	4
2025.10.13	18:33:00	714.15	714.36	713.97	714.26	16	4134	3
2025.10.13	18:34:00	714.11	714.57	714.11	714.38	15	1916	2
2025.10.13	18:35:00	714.53	714.71	714.19	714.24	23	3260	2
2025.10.13	18:36:00	714.43	714.58	714.39	714.58	11	2671	1
2025.10.13	18:37:00	714.62	714.62	714.15	714.21	9	1485	5
2025.10.13	18:38:00	714.33	714.50	714.00	714.30	26	3746	2
2025.10.13	18:39:00	714.49	714.49	714.02	714.25	23	2603	8
2025.10.13	18:40:00	714.22	714.22	713.51	713.81	29	3551	3
2025.10.13	18:41:00	713.77	714.17	713.76	714.12	11	1879	4
2025.10.13	18:42:00	714.04	714.04	713.07	713.53	30	4198	2
2025.10.13	18:43:00	713.37	713.37	713.07	713.11	22	3598	7
2025.10.13	18:44:00	713.30	713.51	712.66	713.11	26	3473	1
2025.10.13	18:45:00	712.82	713.31	712.82	713.16	18	2760	3
2025.10.13	18:46:00	713.21	713.36	713.10	713.33	25	4031	7
2025.10.13	18:47:00	713.29	713.51	713.13	713.51	16	1826	2
2025.10.13	18:48:00	713.24	713.24	712.84	713.00	19	1900	1
2025.10.13	18:49:00	713.00	713.26	712.94	713.26	34	5624	9
2025.10.13	18:50:00	713.29	713.29	712.26	712.40	22	3468	3
2025.10.13	18:51:00	712.24	712.71	711.71	712.71	70	9981	2
2025.10.13	18:52:00	712.70	712.97	712.55	712.73	15	3230	4
2025.10.13	18:53:00	712.64	712.65	712.44	712.65	23	3486	5
2025.10.13	18:54:00	712.65	712.65	712.42	712.42	24	2840	3
2025.10.13	18:55:00	712.51	712.65	712.30	712.35	23	3787	5
2025.10.13	18:56:00	712.47	712.60	712.28	712.28	30	8382	1
2025.10.13	18:57:00	712.30	712.40	712.00	712.22	37	5605	3
2025.10.13	18:58:00	712.31	712.47	712.03	712.16	45	5690	1
2025.10.13	18:59:00	712.40	712.40	712.13	712.14	12	1775	4
2025.10.13	19:00:00	712.15	712.36	711.91	712.04	31	3613	1
2025.10.13	19:01:00	711.83	712.40	711.83	712.15	71	10867	5
2025.10.13	19:02:00	712.40	712.48	712.10	712.20	31	6538	1
2025.10.13	19:03:00	712.20	712.54	712.20	712.42	35	4354	2
2025.10.13	19:04:00	712.41	712.50	712.27	712.29	33	6930	1
2025.10.13	19:05:00	712.31	712.31	712.05	712.11	42	4957	7
2025.10.13	19:06:00	712.11	712.99	712.11	712.49	37	6310	2
2025.10.13	19:07:00	712.49	712.56	712.08	712.27	38	5909	1
2025.10.13	19:08:00	712.69	713.59	712.46	713.59	19	3961	2
2025.10.13	19:09:00	713.39	713.68	713.37	713.37	32	7129	6
2025.10.13	19:10:00	713.51	713.60	713.37	713.42	22	3106	5
2025.10.13	19:11:00	713.41	713.41	712.61	712.85	18	2450	4
2025.10.13	19:12:00	712.93	712.93	712.54	712.58	17	2071	7
2025.10.13	19:13:00	712.65	712.75	712.49	712.49	18	2825	1
2025.10.13	19:14:00	712.57	713.00	712.57	712.94	13	2645	4
2025.10.13	19:15:00	713.00	713.18	713.00	713.11	14	1646	9
2025.10.13	19:16:00	713.14	713.49	713.13	713.32	17	2315	2
2025.10.13	19:17:00	713.46	713.46	713.10	713.11	16	2987	1
2025.10.13	19:18:00	713.20	713.49	713.16	713.16	15	2739	4
2025.10.13	19:19:00	713.19	713.25	712.86	712.88	20	2438	2
2025.10.13	19:20:00	712.64	713.19	712.64	713.00	43	5833	4
2025.10.13	19:21:00	713.08	713.08	712.46	712.53	31	5966	1
2025.10.13	19:22:00	712.45	712.63	712.14	712.63	18	8269	5
2025.10.13	19:23:00	712.66	712.97	712.58	712.97	6	2637	5
2025.10.13	19:24:00	713.01	713.90	713.01	713.68	21	3561	1
2025.10.13	19:25:00	713.45	713.99	713.45	713.62	5	600	8
2025.10.13	19:26:00	713.73	714.17	713.71	714.00	16	3512	2
2025.10.13	19:27:00	714.22	714.42	713.84	714.42	19	3749	1
2025.10.13	19:28:00	714.25	714.42	713.95	714.18	18	3241	3
2025.10.13	19:29:00	714.17	714.17	713.85	714.10	25	5469	1
2025.10.13	19:30:00	714.21	714.25	714.00	714.10	14	2786	6
2025.10.13	19:31:00	714.12	714.12	713.90	714.08	9	1197	6
2025.10.13	19:32:00	714.04	714.09	713.90	713.90	8	1071	1
2025.10.13	19:33:00	713.91	714.21	713.91	714.21	13	2326	10
2025.10.13	19:34:00	714.10	714.16	713.84	713.84	12	1683	3
2025.10.13	19:35:00	713.98	714.01	713.92	713.92	3	503	5
2025.10.13	19:36:00	713.83	714.08	713.73	714.04	39	23368	3
2025.10.13	19:37:00	713.88	713.96	713.34	713.34	11	2580	1
2025.10.13	19:38:00	713.37	713.47	712.84	712.99	21	3633	2
2025.10.13	19:39:00	712.72	713.15	712.72	713.12	11	1935	2
2025.10.13	19:40:00	713.14	713.28	712.85	713.00	22	3704	1
2025.10.13	19:41:00	712.73	712.91	712.42	712.71	11	3000	8
2025.10.13	19:42:00	712.72	713.09	712.72	712.92	7	1200	1
2025.10.13	19:43:00	712.97	713.11	712.82	713.11	6	756	5
2025.10.13	19:44:00	712.92	712.93	712.80	712.93	6	1224	4
2025.10.13	19:45:00	713.11	713.14	712.90	713.14	5	506	7
2025.10.13	19:46:00	713.21	713.34	712.92	713.20	27	4014	8
2025.10.13	19:47:00	713.20	713.27	713.01	713.27	14	1530	2
2025.10.13	19:48:00	713.20	713.20	712.96	713.13	14	2315	1
2025.10.13	19:49:00	713.33	713.90	713.22	713.61	63	10331	5
2025.10.13	19:50:00	713.64	713.70	713.50	713.54	26	5615	7
2025.10.13	19:51:00	713.64	713.73	713.44	713.57	13	4652	4
2025.10.13	19:52:00	713.44	714.00	713.37	713.68	39	7679	3
2025.10.13	19:53:00	713.55	713.55	713.36	713.36	3	300	1
2025.10.13	19:54:00	713.43	713.43	713.10	713.10	8	1677	1
2025.10.13	19:55:00	713.12	713.29	713.07	713.07	10	1125	4
2025.10.13	19:56:00	713.22	713.54	713.22	713.47	9	1217	1
2025.10.13	19:57:00	713.57	713.71	713.36	713.37	9	1038	5
2025.10.13	19:58:00	713.55	713.85	713.46	713.72	13	2509	6
2025.10.13	19:59:00	713.84	714.03	713.71	714.03	50	11141	1
2025.10.13	20:00:00	714.06	714.06	713.60	713.60	12	2382	4
2025.10.13	20:01:00	713.65	713.92	713.65	713.79	17	2994	2
2025.10.13	20:02:00	713.80	713.86	713.80	713.84	11	2544	2
2025.10.13	20:03:00	713.75	714.38	713.75	714.35	24	4940	2
2025.10.13	20:04:00	714.26	714.43	714.13	714.30	11	2051	2
2025.10.13	20:05:00	714.34	714.40	714.25	714.38	10	1150	2
2025.10.13	20:06:00	714.41	714.49	714.08	714.08	20	4756	3
2025.10.13	20:07:00	714.16	714.89	714.16	714.89	21	2896	1
2025.10.13	20:08:00	714.81	714.81	714.35	714.35	8	1063	2
2025.10.13	20:09:00	714.41	714.49	714.28	714.43	18	2884	1
2025.10.13	20:10:00	714.43	714.56	714.15	714.16	11	4137	2
2025.10.13	20:11:00	714.01	714.01	713.83	713.95	9	1685	3
2025.10.13	20:12:00	714.15	714.15	713.30	713.30	9	4891	1
2025.10.13	20:13:00	713.13	713.47	712.90	713.32	24	3496	1
2025.10.13	20:14:00	713.36	713.70	713.36	713.60	11	1270	1
2025.10.13	20:15:00	713.38	713.68	713.32	713.55	4	902	1
2025.10.13	20:16:00	713.32	713.50	713.32	713.50	4	700	9
2025.10.13	20:17:00	713.50	713.50	712.92	712.92	13	1639	1
2025.10.13	20:18:00	713.09	713.09	712.61	712.61	15	2043	1
2025.10.13	20:19:00	712.73	712.74	712.20	712.38	27	4352	1
2025.10.13	20:20:00	712.24	712.35	712.14	712.26	18	2906	3
2025.10.13	20:21:00	712.36	712.54	712.23	712.51	21	3166	9
2025.10.13	20:22:00	712.56	712.84	712.49	712.84	7	808	3
2025.10.13	20:23:00	713.27	713.82	713.00	713.82	15	3331	1
2025.10.13	20:24:00	713.60	713.60	713.47	713.60	4	680	4
2025.10.13	20:25:00	713.54	713.73	713.22	713.32	8	3215	1
2025.10.13	20:26:00	712.90	713.12	712.90	713.12	4	465	6
2025.10.13	20:27:00	713.38	713.38	713.30	713.36	5	585	6
2025.10.13	20:28:00	712.97	713.18	712.89	712.89	5	1220	1
2025.10.13	20:29:00	712.93	713.19	712.93	713.13	17	3154	5
2025.10.13	20:30:00	713.03	713.20	713.03	713.20	5	800	7
2025.10.13	20:31:00	713.31	713.31	713.05	713.31	11	2081	2
2025.10.13	20:32:00	713.26	713.26	713.06	713.06	4	569	1
2025.10.13	20:33:00	712.83	712.84	712.61	712.79	10	1518	9
2025.10.13	20:34:00	712.94	713.31	712.89	712.89	17	2491	4
2025.10.13	20:35:00	712.95	713.20	712.79	713.20	8	1488	3
2025.10.13	20:36:00	712.91	712.99	712.75	712.91	10	3300	6
2025.10.13	20:37:00	712.99	712.99	712.52	712.71	10	1205	3
2025.10.13	20:38:00	712.50	712.84	712.50	712.81	6	1521	4
