<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.10	17:59:00	224.05	224.05	222.64	223.59	2383	590003	1
2025.10.10	18:00:00	223.57	223.63	221.69	222.58	2202	653423	1
2025.10.10	18:01:00	222.53	222.58	221.45	221.81	1437	346821	1
2025.10.10	18:02:00	221.77	221.97	220.90	221.65	2088	688031	1
2025.10.10	18:03:00	221.59	222.89	221.58	222.58	1763	463841	1
2025.10.10	18:04:00	222.66	222.88	221.14	221.80	1063	317383	1
2025.10.10	18:05:00	221.86	222.93	221.64	222.87	1188	297014	1
2025.10.10	18:06:00	222.93	223.23	222.22	222.74	1367	376106	1
2025.10.10	18:07:00	222.78	222.87	221.60	221.97	1040	308194	1
2025.10.10	18:08:00	221.85	222.27	221.45	221.65	851	229238	1
2025.10.10	18:09:00	221.60	222.38	221.14	221.29	1060	240799	1
2025.10.10	18:10:00	221.30	222.56	221.08	222.33	1185	285422	1
2025.10.10	18:11:00	222.46	223.06	222.32	222.66	1011	255793	1
2025.10.10	18:12:00	222.72	222.81	221.64	221.98	1050	279685	1
2025.10.10	18:13:00	221.97	222.30	221.60	222.04	1009	190942	1
2025.10.10	18:14:00	221.99	222.13	221.26	221.30	976	234227	1
2025.10.10	18:15:00	221.25	222.22	220.92	221.97	1253	303428	1
2025.10.10	18:16:00	222.00	222.30	221.00	221.04	1102	278144	1
2025.10.10	18:17:00	221.09	221.49	220.80	220.93	1146	305258	1
2025.10.10	18:18:00	220.99	221.10	219.38	219.55	2124	573908	1
2025.10.10	18:19:00	219.53	219.82	218.81	219.72	1600	428976	1
2025.10.10	18:20:00	219.71	220.08	218.23	218.23	1420	337658	1
2025.10.10	18:21:00	218.25	218.40	217.26	217.48	2095	645184	1
2025.10.10	18:22:00	217.51	218.09	217.15	217.52	1384	367175	1
2025.10.10	18:23:00	217.46	217.76	216.44	216.47	1743	459659	1
2025.10.10	18:24:00	216.50	217.17	216.20	216.91	1448	483125	1
2025.10.10	18:25:00	216.91	217.59	216.65	217.00	1051	258743	1
2025.10.10	18:26:00	216.96	217.59	216.77	217.19	1321	311948	1
2025.10.10	18:27:00	217.16	218.47	216.84	218.05	1362	348136	1
2025.10.10	18:28:00	218.05	218.27	217.10	217.19	1142	246981	1
2025.10.10	18:29:00	217.13	217.33	216.63	216.89	1065	253706	1
2025.10.10	18:30:00	216.84	216.96	215.62	215.83	1399	353442	1
2025.10.10	18:31:00	215.85	216.25	215.01	216.06	1100	307678	1
2025.10.10	18:32:00	216.08	216.23	213.80	213.89	1920	512727	1
2025.10.10	18:33:00	213.93	215.26	213.84	214.20	1272	341453	1
2025.10.10	18:34:00	214.25	214.56	213.20	214.25	1894	579419	1
2025.10.10	18:35:00	214.19	215.40	214.19	215.13	1407	380407	1
2025.10.10	18:36:00	215.05	215.81	214.53	215.68	1365	346645	1
2025.10.10	18:37:00	215.68	216.52	215.20	216.45	1431	353633	1
2025.10.10	18:38:00	216.44	216.85	215.70	215.72	1315	349998	1
2025.10.10	18:39:00	215.66	216.56	215.58	215.66	1040	285505	1
2025.10.10	18:40:00	215.71	216.20	214.99	215.57	1115	253221	1
2025.10.10	18:41:00	215.56	216.72	215.39	216.64	990	255034	1
2025.10.10	18:42:00	216.63	217.27	216.23	217.06	1215	283234	1
2025.10.10	18:43:00	217.09	217.95	217.09	217.80	1369	365920	1
2025.10.10	18:44:00	217.79	218.96	217.58	218.88	1561	411968	1
2025.10.10	18:45:00	218.91	219.45	218.64	218.94	1699	459304	1
2025.10.10	18:46:00	218.91	219.36	218.65	219.08	1460	393527	1
2025.10.10	18:47:00	219.04	219.49	218.70	218.89	1460	371095	1
2025.10.10	18:48:00	218.84	219.69	218.43	219.65	1165	318974	1
2025.10.10	18:49:00	219.70	219.77	218.85	219.19	1298	300838	1
2025.10.10	18:50:00	219.17	219.86	219.07	219.68	974	227304	1
2025.10.10	18:51:00	219.68	221.04	219.63	220.52	2016	562382	1
2025.10.10	18:52:00	220.52	220.94	220.14	220.85	1110	274982	1
2025.10.10	18:53:00	220.81	221.14	220.01	220.18	1708	407855	1
2025.10.10	18:54:00	220.22	220.87	219.61	220.41	1283	350034	1
2025.10.10	18:55:00	220.35	220.44	219.44	219.53	879	236082	1
2025.10.10	18:56:00	219.49	219.79	218.45	219.00	1079	308604	1
2025.10.10	18:57:00	218.96	219.36	218.50	218.62	595	145463	1
2025.10.10	18:58:00	218.61	219.79	218.48	219.67	854	230394	1
2025.10.10	18:59:00	219.69	219.99	219.34	219.90	670	156018	1
2025.10.10	19:00:00	219.83	219.90	219.34	219.72	435	110803	2
2025.10.10	19:01:00	219.72	220.75	219.69	219.96	847	230175	1
2025.10.10	19:02:00	219.95	220.34	219.52	219.52	534	154585	1
2025.10.10	19:03:00	219.53	220.44	219.49	219.82	478	130183	1
2025.10.10	19:04:00	219.76	220.00	219.41	219.93	408	113343	1
2025.10.10	19:05:00	219.90	220.56	219.90	220.48	571	156972	1
2025.10.10	19:06:00	220.40	220.40	219.58	219.58	631	151273	1
2025.10.10	19:07:00	219.51	220.18	219.28	220.03	470	129122	1
2025.10.10	19:08:00	219.96	220.53	219.96	220.18	403	128136	1
2025.10.10	19:09:00	220.17	220.38	219.65	219.68	401	108819	1
2025.10.10	19:10:00	219.72	219.72	219.06	219.08	460	143713	1
2025.10.10	19:11:00	219.12	219.94	218.90	219.92	565	148245	1
2025.10.10	19:12:00	219.94	220.18	219.58	219.58	419	117438	1
2025.10.10	19:13:00	219.69	219.93	219.46	219.66	332	84942	1
2025.10.10	19:14:00	219.65	220.19	219.55	219.78	354	86089	1
2025.10.10	19:15:00	219.80	220.15	219.57	219.88	516	122275	1
2025.10.10	19:16:00	219.79	220.06	219.20	219.31	440	140181	1
2025.10.10	19:17:00	219.29	219.35	218.56	218.60	552	133993	1
2025.10.10	19:18:00	218.59	218.82	218.41	218.66	569	152746	1
2025.10.10	19:19:00	218.62	219.16	218.23	218.94	619	173786	1
2025.10.10	19:20:00	218.98	219.10	218.51	218.53	390	102530	1
2025.10.10	19:21:00	218.62	219.10	218.30	218.99	454	146152	1
2025.10.10	19:22:00	218.99	219.50	218.77	219.40	409	102215	2
2025.10.10	19:23:00	219.40	220.43	219.32	220.30	594	173811	1
2025.10.10	19:24:00	220.32	220.34	219.56	219.63	436	137164	1
2025.10.10	19:25:00	219.62	220.13	219.46	219.77	408	115435	1
2025.10.10	19:26:00	219.82	220.07	219.63	219.90	283	74659	1
2025.10.10	19:27:00	219.90	220.00	219.63	219.83	274	64085	1
2025.10.10	19:28:00	219.84	219.86	219.41	219.58	286	80502	1
2025.10.10	19:29:00	219.59	219.86	219.35	219.66	245	64455	1
2025.10.10	19:30:00	219.63	220.10	219.58	219.87	338	98574	1
2025.10.10	19:31:00	219.86	220.18	219.72	220.00	507	128762	1
2025.10.10	19:32:00	220.00	220.32	219.91	220.09	473	124281	1
2025.10.10	19:33:00	220.10	220.12	219.66	219.91	304	93627	1
2025.10.10	19:34:00	219.92	219.92	219.01	219.20	535	146520	1
2025.10.10	19:35:00	219.25	219.60	219.09	219.30	396	109571	1
2025.10.10	19:36:00	219.37	220.03	219.33	219.98	244	71569	1
2025.10.10	19:37:00	220.01	220.11	219.63	219.72	302	89475	1
2025.10.10	19:38:00	219.73	220.10	219.58	220.03	364	85415	1
2025.10.10	19:39:00	220.04	220.19	219.88	219.97	340	83330	1
2025.10.10	19:40:00	219.95	220.18	219.81	219.99	324	77193	1
2025.10.10	19:41:00	219.99	220.02	219.62	219.88	400	102356	1
2025.10.10	19:42:00	219.76	219.98	219.62	219.74	297	78675	1
2025.10.10	19:43:00	219.73	219.79	218.91	218.99	585	147564	1
2025.10.10	19:44:00	218.99	219.47	218.92	219.35	398	88375	1
2025.10.10	19:45:00	219.34	219.61	219.23	219.37	288	82860	1
2025.10.10	19:46:00	219.43	219.47	219.06	219.16	411	99446	1
2025.10.10	19:47:00	219.17	219.45	218.85	218.88	433	97489	1
2025.10.10	19:48:00	218.94	218.97	217.96	218.38	759	212463	1
2025.10.10	19:49:00	218.38	218.59	218.22	218.35	301	90676	1
2025.10.10	19:50:00	218.36	218.56	217.62	217.68	618	148034	1
2025.10.10	19:51:00	217.71	218.30	217.69	217.85	468	125968	1
2025.10.10	19:52:00	217.87	217.99	217.67	217.74	402	96333	1
2025.10.10	19:53:00	217.76	218.20	217.70	218.00	475	112879	1
2025.10.10	19:54:00	218.03	218.59	217.77	218.51	489	104246	1
2025.10.10	19:55:00	218.46	219.25	218.46	218.91	726	163622	1
2025.10.10	19:56:00	218.95	219.41	218.50	219.26	583	146765	1
2025.10.10	19:57:00	219.26	219.36	218.95	219.04	498	123928	1
2025.10.10	19:58:00	219.01	219.04	218.20	218.29	534	127340	1
2025.10.10	19:59:00	218.20	218.63	218.13	218.50	260	71627	1
2025.10.10	20:00:00	218.44	219.29	218.25	219.01	486	139765	1
2025.10.10	20:01:00	218.98	219.01	218.39	218.43	269	56537	1
2025.10.10	20:02:00	218.42	218.77	218.21	218.25	237	75765	2
2025.10.10	20:03:00	218.25	218.37	218.02	218.11	340	84031	1
2025.10.10	20:04:00	218.15	218.25	217.70	217.90	369	94897	1
2025.10.10	20:05:00	217.92	218.28	217.87	218.03	297	80451	1
2025.10.10	20:06:00	218.05	218.46	218.02	218.36	363	85338	1
2025.10.10	20:07:00	218.29	218.39	217.46	217.51	423	109759	1
2025.10.10	20:08:00	217.49	217.75	217.22	217.68	452	133088	1
2025.10.10	20:09:00	217.68	217.73	217.32	217.43	267	69988	1
2025.10.10	20:10:00	217.41	217.75	217.39	217.62	312	76951	1
2025.10.10	20:11:00	217.65	218.80	217.62	218.70	435	135221	1
2025.10.10	20:12:00	218.68	218.90	218.33	218.39	341	111730	1
2025.10.10	20:13:00	218.35	218.58	217.97	218.04	263	75980	1
2025.10.10	20:14:00	218.06	218.44	217.93	218.28	289	71986	1
2025.10.10	20:15:00	218.33	218.98	218.09	218.72	303	90979	1
2025.10.10	20:16:00	218.74	219.26	218.74	218.96	408	117314	1
2025.10.10	20:17:00	218.91	219.26	218.91	219.07	222	57911	1
2025.10.10	20:18:00	219.06	219.44	219.06	219.19	414	106789	1
2025.10.10	20:19:00	219.20	219.45	219.05	219.26	304	78640	1
2025.10.10	20:20:00	219.26	219.30	218.12	218.19	614	161021	1
2025.10.10	20:21:00	218.19	218.73	218.15	218.59	256	58942	1
2025.10.10	20:22:00	218.63	219.54	218.63	219.53	324	107842	1
2025.10.10	20:23:00	219.47	219.81	219.42	219.70	386	115179	1
2025.10.10	20:24:00	219.73	219.79	219.41	219.54	332	82412	1
2025.10.10	20:25:00	219.55	219.82	219.45	219.76	321	86326	1
2025.10.10	20:26:00	219.82	219.82	219.46	219.61	268	61803	1
2025.10.10	20:27:00	219.65	220.18	219.62	219.99	545	143941	1
2025.10.10	20:28:00	219.99	220.26	219.96	220.16	383	97872	1
2025.10.10	20:29:00	220.15	220.27	219.80	220.17	410	115981	1
2025.10.10	20:30:00	220.20	220.80	220.08	220.34	561	149827	1
2025.10.10	20:31:00	220.31	220.60	220.15	220.50	282	84117	1
2025.10.10	20:32:00	220.48	220.72	220.43	220.72	363	101531	1
2025.10.10	20:33:00	220.67	220.86	220.59	220.86	410	103748	1
2025.10.10	20:34:00	220.89	221.20	220.87	220.98	562	174392	1
2025.10.10	20:35:00	221.00	221.14	220.88	221.04	274	84381	1
2025.10.10	20:36:00	221.10	221.10	220.64	220.93	383	96966	1
2025.10.10	20:37:00	220.96	221.07	220.77	220.92	377	97419	1
2025.10.10	20:38:00	220.90	221.03	220.66	220.75	388	95120	1
2025.10.10	20:39:00	220.75	220.91	220.46	220.72	452	113073	1
2025.10.10	20:40:00	220.72	221.07	220.58	220.87	345	101795	1
2025.10.10	20:41:00	220.87	221.13	220.84	221.00	360	84082	1
2025.10.10	20:42:00	221.01	221.20	220.65	220.91	500	141353	1
2025.10.10	20:43:00	220.81	220.91	220.50	220.68	279	77058	1
2025.10.10	20:44:00	220.68	221.11	220.64	220.79	325	100950	1
2025.10.10	20:45:00	220.82	221.02	220.73	220.82	196	49475	1
2025.10.10	20:46:00	220.88	220.89	219.77	219.85	552	156891	1
2025.10.10	20:47:00	219.85	220.24	219.75	220.08	327	103298	1
2025.10.10	20:48:00	220.08	220.81	220.08	220.57	361	98655	1
2025.10.10	20:49:00	220.60	220.67	220.32	220.62	244	60654	1
2025.10.10	20:50:00	220.60	220.72	220.07	220.22	278	84032	1
2025.10.10	20:51:00	220.26	220.57	220.23	220.26	169	41622	1
2025.10.10	20:52:00	220.26	220.26	219.81	220.00	353	97269	1
2025.10.10	20:53:00	219.96	220.09	219.89	220.06	243	71607	1
2025.10.10	20:54:00	220.05	220.15	219.73	219.82	243	54585	1
2025.10.10	20:55:00	219.85	220.41	219.75	220.32	272	65642	1
2025.10.10	20:56:00	220.31	220.31	219.59	219.66	254	71508	1
2025.10.10	20:57:00	219.61	219.81	219.51	219.68	272	72470	1
2025.10.10	20:58:00	219.66	220.02	219.65	219.96	282	63285	1
2025.10.10	20:59:00	219.96	220.01	219.80	219.91	227	50732	1
2025.10.10	21:00:00	219.87	219.94	219.33	219.52	320	83177	1
2025.10.10	21:01:00	219.47	219.60	219.27	219.41	249	70364	1
2025.10.10	21:02:00	219.40	219.82	219.23	219.69	295	88419	1
2025.10.10	21:03:00	219.68	219.83	219.33	219.35	234	49171	1
2025.10.10	21:04:00	219.30	219.67	219.13	219.67	271	77768	1
2025.10.10	21:05:00	219.67	219.84	219.34	219.37	295	75124	1
2025.10.10	21:06:00	219.35	219.85	219.34	219.37	288	59605	1
2025.10.10	21:07:00	219.37	219.68	219.20	219.66	264	81019	1
2025.10.10	21:08:00	219.66	219.77	219.43	219.55	266	58039	1
2025.10.10	21:09:00	219.57	219.79	219.15	219.33	357	92128	1
2025.10.10	21:10:00	219.37	219.80	219.33	219.77	190	54062	1
2025.10.10	21:11:00	219.77	219.93	219.29	219.37	303	75210	1
2025.10.10	21:12:00	219.43	219.68	219.26	219.68	245	65126	1
2025.10.10	21:13:00	219.66	219.95	219.57	219.90	276	71256	1
2025.10.10	21:14:00	219.87	220.36	219.83	220.29	392	105372	1
2025.10.10	21:15:00	220.28	220.62	220.14	220.42	499	132863	1
2025.10.10	21:16:00	220.41	220.57	220.29	220.50	258	77783	1
2025.10.10	21:17:00	220.46	220.49	220.09	220.15	267	73650	1
2025.10.10	21:18:00	220.14	220.16	219.63	219.68	319	97041	1
2025.10.10	21:19:00	219.72	219.99	219.72	219.90	245	50140	1
2025.10.10	21:20:00	219.96	220.54	219.95	220.52	334	88776	1
2025.10.10	21:21:00	220.52	220.74	220.27	220.27	388	99814	1
2025.10.10	21:22:00	220.26	220.84	220.19	220.79	299	84526	1
2025.10.10	21:23:00	220.80	220.80	220.39	220.52	334	95315	1
2025.10.10	21:24:00	220.55	220.71	220.38	220.67	225	54828	1
2025.10.10	21:25:00	220.66	220.80	220.56	220.64	238	57640	1
2025.10.10	21:26:00	220.59	220.74	220.40	220.52	288	94101	1
2025.10.10	21:27:00	220.48	220.64	220.18	220.30	240	62479	1
2025.10.10	21:28:00	220.32	220.38	219.97	220.05	169	46418	1
2025.10.10	21:29:00	220.03	220.09	219.56	219.66	434	118306	1
2025.10.10	21:30:00	219.69	220.10	219.68	219.76	338	82877	1
2025.10.10	21:31:00	219.81	220.05	219.56	219.64	289	76487	1
2025.10.10	21:32:00	219.64	219.95	219.62	219.93	218	56552	1
2025.10.10	21:33:00	219.92	220.19	219.84	220.12	255	64704	1
2025.10.10	21:34:00	220.09	220.09	219.80	219.82	209	53612	1
2025.10.10	21:35:00	219.80	220.18	219.76	219.94	205	49945	1
2025.10.10	21:36:00	219.92	220.10	219.77	219.77	176	47277	1
2025.10.10	21:37:00	219.81	220.01	219.81	219.90	182	42323	1
2025.10.10	21:38:00	219.87	220.06	219.80	219.84	202	60609	1
2025.10.10	21:39:00	219.85	220.01	219.61	219.75	221	56592	1
2025.10.10	21:40:00	219.76	220.06	219.70	220.06	193	37547	1
2025.10.10	21:41:00	220.08	220.18	219.83	219.89	224	45637	1
2025.10.10	21:42:00	219.90	219.96	219.61	219.72	223	48840	1
2025.10.10	21:43:00	219.77	219.87	219.57	219.69	223	52236	1
2025.10.10	21:44:00	219.66	219.80	219.40	219.46	253	56848	1
2025.10.10	21:45:00	219.47	220.09	219.39	219.63	409	109974	1
2025.10.10	21:46:00	219.68	219.85	219.51	219.81	265	63127	1
2025.10.10	21:47:00	219.80	219.87	219.54	219.54	209	42618	1
2025.10.10	21:48:00	219.55	219.59	218.77	218.86	546	152338	1
2025.10.10	21:49:00	218.84	219.12	218.84	219.05	339	95130	1
2025.10.10	21:50:00	219.05	219.21	218.90	218.90	229	57992	1
2025.10.10	21:51:00	218.88	219.22	218.88	218.96	265	67482	1
2025.10.10	21:52:00	219.00	219.04	218.57	218.58	430	105920	1
2025.10.10	21:53:00	218.57	218.64	218.24	218.53	599	153898	1
2025.10.10	21:54:00	218.51	218.61	218.31	218.39	364	88382	1
2025.10.10	21:55:00	218.40	218.85	218.29	218.64	445	123805	1
2025.10.10	21:56:00	218.64	219.04	218.59	218.78	319	91799	1
2025.10.10	21:57:00	218.78	218.85	218.51	218.74	312	82263	1
2025.10.10	21:58:00	218.71	218.88	218.62	218.83	178	38712	1
2025.10.10	21:59:00	218.80	219.03	218.79	218.87	224	61893	1
2025.10.10	22:00:00	218.86	219.60	218.83	219.40	402	104210	1
2025.10.10	22:01:00	219.37	219.51	219.08	219.39	328	70106	1
2025.10.10	22:02:00	219.40	219.57	219.10	219.32	327	90015	1
2025.10.10	22:03:00	219.36	219.55	219.24	219.51	256	65690	1
2025.10.10	22:04:00	219.50	219.85	219.43	219.61	341	100532	1
2025.10.10	22:05:00	219.65	219.70	219.33	219.54	268	61229	1
2025.10.10	22:06:00	219.54	219.93	219.53	219.91	267	61013	1
2025.10.10	22:07:00	219.93	220.05	219.12	219.18	716	150696	1
2025.10.10	22:08:00	219.18	219.26	218.57	218.63	542	128349	1
2025.10.10	22:09:00	218.63	218.76	218.36	218.42	463	147106	1
2025.10.10	22:10:00	218.40	218.55	218.16	218.19	445	230587	1
2025.10.10	22:11:00	218.21	218.21	217.03	217.07	777	205721	1
2025.10.10	22:12:00	217.06	217.14	215.98	216.67	1372	377508	1
2025.10.10	22:13:00	216.71	217.15	216.69	217.00	595	167208	1
2025.10.10	22:14:00	217.00	217.29	216.91	217.02	363	98372	1
2025.10.10	22:15:00	217.03	217.52	217.00	217.20	694	190831	1
2025.10.10	22:16:00	217.22	217.38	217.00	217.07	422	133257	1
2025.10.10	22:17:00	217.08	217.32	216.97	216.98	319	90122	1
2025.10.10	22:18:00	217.05	217.25	216.85	217.24	394	100214	1
2025.10.10	22:19:00	217.24	217.87	217.18	217.70	452	159753	1
2025.10.10	22:20:00	217.75	218.00	217.56	217.62	411	121545	1
2025.10.10	22:21:00	217.61	217.76	217.35	217.39	297	75602	1
2025.10.10	22:22:00	217.42	217.44	217.12	217.28	377	90271	1
2025.10.10	22:23:00	217.30	217.35	217.10	217.22	391	87975	1
2025.10.10	22:24:00	217.20	217.65	217.18	217.41	421	108247	1
2025.10.10	22:25:00	217.44	217.79	217.44	217.63	356	87887	1
2025.10.10	22:26:00	217.66	217.79	217.36	217.37	406	89264	1
2025.10.10	22:27:00	217.37	217.46	216.98	217.13	458	118192	1
2025.10.10	22:28:00	217.18	217.21	216.54	216.72	516	138887	1
2025.10.10	22:29:00	216.75	217.15	216.73	217.05	363	136199	1
2025.10.10	22:30:00	217.08	217.29	216.92	217.27	345	79457	1
2025.10.10	22:31:00	217.28	217.30	216.86	216.96	324	90119	1
2025.10.10	22:32:00	216.95	217.24	216.68	216.91	491	127738	1
2025.10.10	22:33:00	216.94	216.96	216.47	216.70	484	118872	1
2025.10.10	22:34:00	216.72	216.76	216.46	216.65	432	106132	1
2025.10.10	22:35:00	216.64	216.64	215.70	216.00	820	222139	1
2025.10.10	22:36:00	215.92	216.01	215.60	215.98	713	199518	1
2025.10.10	22:37:00	215.96	216.05	215.71	215.77	525	131497	1
2025.10.10	22:38:00	215.74	215.88	215.19	215.22	561	135914	1
2025.10.10	22:39:00	215.20	215.60	215.08	215.49	609	159448	1
2025.10.10	22:40:00	215.45	216.26	215.43	216.08	819	212123	1
2025.10.10	22:41:00	216.04	216.78	215.83	216.67	646	160027	1
2025.10.10	22:42:00	216.71	216.76	216.11	216.54	627	191049	1
2025.10.10	22:43:00	216.54	216.60	215.86	216.38	962	201143	1
2025.10.10	22:44:00	216.38	216.87	216.33	216.72	452	130117	1
2025.10.10	22:45:00	216.75	217.20	216.75	216.98	646	160344	1
2025.10.10	22:46:00	216.90	217.09	216.65	216.98	585	124960	1
2025.10.10	22:47:00	216.96	217.30	216.82	217.00	590	143982	1
2025.10.10	22:48:00	217.00	217.36	216.82	217.33	365	86155	1
2025.10.10	22:49:00	217.30	217.38	216.78	216.90	499	132065	1
2025.10.10	22:50:00	216.87	216.87	216.05	216.39	707	189209	1
2025.10.10	22:51:00	216.39	216.55	215.91	215.99	633	164167	1
2025.10.10	22:52:00	215.93	216.37	215.75	216.04	674	147941	1
2025.10.10	22:53:00	216.04	216.29	215.67	215.67	845	197264	1
2025.10.10	22:54:00	215.67	215.81	215.44	215.52	867	294405	1
2025.10.10	22:55:00	215.52	215.52	214.54	214.98	2148	474565	1
2025.10.10	22:56:00	214.98	214.98	214.50	214.67	1544	314850	1
2025.10.10	22:57:00	214.65	215.47	214.56	215.45	1562	352330	1
2025.10.10	22:58:00	215.44	215.44	214.72	214.78	2031	429170	1
2025.10.10	22:59:00	214.79	214.91	214.61	214.61	3675	953913	1
2025.10.10	23:00:00	214.63	214.90	214.61	214.76	982	6196448	1
2025.10.13	16:30:00	220.15	221.01	219.38	220.33	2852	1163289	1
2025.10.13	16:31:00	220.00	221.98	219.93	221.71	1205	296796	1
2025.10.13	16:32:00	221.65	222.00	220.31	220.62	1356	302644	1
2025.10.13	16:33:00	220.56	220.76	220.00	220.11	1079	223908	1
2025.10.13	16:34:00	220.07	220.73	219.46	219.53	1062	244584	1
2025.10.13	16:35:00	219.57	220.02	218.93	218.94	998	238398	1
2025.10.13	16:36:00	218.94	219.27	218.10	218.14	1156	256167	1
2025.10.13	16:37:00	218.16	219.28	218.08	219.16	1069	256585	1
2025.10.13	16:38:00	219.16	220.00	218.80	219.65	893	194399	1
2025.10.13	16:39:00	219.65	219.84	219.08	219.67	629	145535	1
2025.10.13	16:40:00	219.69	220.00	219.14	219.66	612	157088	1
2025.10.13	16:41:00	219.71	220.50	219.29	219.34	788	197633	1
2025.10.13	16:42:00	219.34	221.10	219.34	220.95	734	187435	1
2025.10.13	16:43:00	220.99	221.88	220.90	221.76	1023	281824	1
2025.10.13	16:44:00	221.73	221.99	221.16	221.93	712	190606	1
2025.10.13	16:45:00	221.89	222.25	221.20	221.76	1200	268611	1
2025.10.13	16:46:00	221.81	222.55	221.56	222.15	1001	242156	1
2025.10.13	16:47:00	222.09	222.19	221.52	221.97	714	165612	1
2025.10.13	16:48:00	221.92	222.63	221.72	222.32	769	175323	1
2025.10.13	16:49:00	222.38	222.70	222.27	222.52	753	179735	1
2025.10.13	16:50:00	222.43	223.56	222.13	223.46	1060	257902	1
2025.10.13	16:51:00	223.38	223.61	223.10	223.43	822	190547	1
2025.10.13	16:52:00	223.39	223.58	223.10	223.51	702	155828	1
2025.10.13	16:53:00	223.51	224.19	223.48	223.80	1323	325612	1
2025.10.13	16:54:00	223.77	223.80	222.85	223.11	964	235665	1
2025.10.13	16:55:00	223.06	223.59	223.02	223.27	620	150319	1
2025.10.13	16:56:00	223.22	223.32	222.61	223.20	619	152507	1
2025.10.13	16:57:00	223.16	223.20	222.77	223.11	380	93112	1
2025.10.13	16:58:00	223.09	223.26	222.55	222.98	483	135583	1
2025.10.13	16:59:00	223.04	223.10	222.72	223.05	296	62513	1
2025.10.13	17:00:00	223.09	223.17	222.43	222.50	508	128114	1
2025.10.13	17:01:00	222.49	222.59	221.81	222.31	889	223956	1
2025.10.13	17:02:00	222.27	222.35	221.93	222.35	457	140224	1
2025.10.13	17:03:00	222.30	222.37	221.95	222.25	400	82833	1
2025.10.13	17:04:00	222.24	222.46	221.82	222.46	397	114483	1
2025.10.13	17:05:00	222.46	222.46	221.83	221.99	412	96617	1
2025.10.13	17:06:00	221.94	221.95	221.50	221.67	480	118783	1
2025.10.13	17:07:00	221.77	221.96	221.21	221.21	534	120836	1
2025.10.13	17:08:00	221.22	221.88	221.22	221.60	530	118284	1
2025.10.13	17:09:00	221.54	221.82	221.34	221.68	480	103834	1
2025.10.13	17:10:00	221.66	222.09	221.52	221.57	598	147450	1
2025.10.13	17:11:00	221.52	222.26	221.09	222.23	917	212605	1
2025.10.13	17:12:00	222.24	222.34	221.08	221.55	747	177278	1
2025.10.13	17:13:00	221.50	221.97	221.50	221.78	327	79237	2
2025.10.13	17:14:00	221.78	222.10	221.40	221.40	357	91239	1
2025.10.13	17:15:00	221.44	221.65	221.12	221.50	445	112293	1
2025.10.13	17:16:00	221.53	221.59	220.85	221.03	539	158007	1
2025.10.13	17:17:00	221.10	221.26	220.70	220.79	387	101801	1
2025.10.13	17:18:00	220.81	221.25	220.81	221.10	284	76974	1
2025.10.13	17:19:00	221.07	221.18	220.51	220.57	333	103320	1
2025.10.13	17:20:00	220.60	220.65	220.02	220.17	466	122713	1
2025.10.13	17:21:00	220.19	220.22	219.48	219.77	589	160181	1
2025.10.13	17:22:00	219.82	219.98	218.83	219.18	866	230735	1
2025.10.13	17:23:00	219.13	219.78	219.13	219.76	605	134349	1
2025.10.13	17:24:00	219.73	219.89	219.50	219.64	375	104833	1
2025.10.13	17:25:00	219.66	219.73	219.17	219.31	471	102815	1
2025.10.13	17:26:00	219.25	219.58	219.21	219.37	336	78109	1
2025.10.13	17:27:00	219.38	219.38	218.56	218.78	551	143973	1
2025.10.13	17:28:00	218.77	219.34	218.55	219.24	942	214613	1
2025.10.13	17:29:00	219.35	219.70	218.91	219.65	603	163787	1
2025.10.13	17:30:00	219.66	219.96	219.20	219.87	464	112642	1
2025.10.13	17:31:00	219.94	219.94	218.88	218.92	642	130689	1
2025.10.13	17:32:00	218.92	219.46	218.88	219.15	803	165677	1
2025.10.13	17:33:00	219.15	219.30	218.77	219.10	698	150361	1
2025.10.13	17:34:00	219.13	219.44	218.72	218.88	456	134210	1
2025.10.13	17:35:00	218.83	219.30	218.83	219.28	459	154376	1
2025.10.13	17:36:00	219.32	219.64	218.34	218.43	716	243672	1
2025.10.13	17:37:00	218.40	218.82	218.40	218.55	481	167332	1
2025.10.13	17:38:00	218.51	218.98	218.48	218.76	319	80290	1
2025.10.13	17:39:00	218.78	218.99	218.60	218.99	273	82436	1
2025.10.13	17:40:00	218.98	219.14	218.71	218.95	443	124860	1
2025.10.13	17:41:00	218.93	219.09	217.33	217.69	1158	317604	1
2025.10.13	17:42:00	217.68	218.17	217.56	218.11	386	108620	1
2025.10.13	17:43:00	218.15	218.24	217.95	218.16	386	94017	1
2025.10.13	17:44:00	218.16	218.39	217.90	218.17	314	110400	1
2025.10.13	17:45:00	218.19	218.55	218.06	218.52	396	114088	1
2025.10.13	17:46:00	218.57	218.77	218.25	218.43	422	117687	1
2025.10.13	17:47:00	218.32	218.90	218.21	218.83	479	132299	1
2025.10.13	17:48:00	218.80	218.88	217.95	218.19	570	134148	1
2025.10.13	17:49:00	218.25	218.55	218.10	218.24	243	67051	1
2025.10.13	17:50:00	218.21	218.37	217.83	218.09	490	109944	1
2025.10.13	17:51:00	218.08	218.11	217.50	217.61	551	154046	1
2025.10.13	17:52:00	217.65	217.93	217.43	217.55	390	118283	1
