<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.10	22:48:00	217.89	217.94	217.71	217.89	414	87756	1
2025.10.10	22:49:00	217.91	217.94	217.54	217.60	379	78536	1
2025.10.10	22:50:00	217.62	217.85	217.56	217.64	678	121332	1
2025.10.10	22:51:00	217.63	217.72	217.46	217.48	689	137246	1
2025.10.10	22:52:00	217.45	217.64	217.40	217.47	579	128269	1
2025.10.10	22:53:00	217.46	217.63	217.30	217.31	557	117434	1
2025.10.10	22:54:00	217.30	217.32	216.72	216.92	1202	279685	1
2025.10.10	22:55:00	216.89	216.92	216.42	216.63	1940	367828	1
2025.10.10	22:56:00	216.62	216.65	216.33	216.37	1297	274479	1
2025.10.10	22:57:00	216.36	216.58	216.21	216.41	1482	349976	1
2025.10.10	22:58:00	216.41	216.50	216.30	216.41	1856	421961	1
2025.10.10	22:59:00	216.40	216.52	216.15	216.17	4438	1020792	1
2025.10.10	23:00:00	216.16	216.37	216.16	216.37	1052	5221126	1
2025.10.13	16:30:00	217.70	218.36	217.04	218.29	2364	818264	1
2025.10.13	16:31:00	218.29	218.39	217.13	217.17	1228	200320	1
2025.10.13	16:32:00	217.18	218.58	217.18	218.51	1689	330132	1
2025.10.13	16:33:00	218.51	218.65	218.06	218.20	618	130798	1
2025.10.13	16:34:00	218.20	218.34	217.89	218.07	672	129659	1
2025.10.13	16:35:00	218.07	218.18	217.15	217.25	639	125584	1
2025.10.13	16:36:00	217.28	217.64	217.09	217.40	592	108991	1
2025.10.13	16:37:00	217.43	217.80	217.35	217.77	429	71040	1
2025.10.13	16:38:00	217.80	218.28	217.64	218.26	382	86027	1
2025.10.13	16:39:00	218.23	218.34	217.92	218.33	376	82955	1
2025.10.13	16:40:00	218.33	218.56	218.11	218.43	421	82398	1
2025.10.13	16:41:00	218.46	218.59	218.26	218.40	331	63403	1
2025.10.13	16:42:00	218.39	218.98	218.39	218.94	548	135396	1
2025.10.13	16:43:00	218.96	219.25	218.96	219.21	560	141844	1
2025.10.13	16:44:00	219.21	219.27	219.02	219.15	530	85710	1
2025.10.13	16:45:00	219.14	219.42	218.79	218.89	572	115724	1
2025.10.13	16:46:00	218.85	219.14	218.73	219.10	313	65735	1
2025.10.13	16:47:00	219.08	219.25	218.95	219.18	434	94525	1
2025.10.13	16:48:00	219.20	219.20	218.94	219.12	278	50642	1
2025.10.13	16:49:00	219.12	219.53	219.12	219.49	318	67207	1
2025.10.13	16:50:00	219.47	219.55	219.20	219.41	318	84721	1
2025.10.13	16:51:00	219.42	219.48	219.31	219.32	244	52241	1
2025.10.13	16:52:00	219.32	219.60	219.31	219.59	221	55481	1
2025.10.13	16:53:00	219.59	219.74	219.52	219.69	379	76018	1
2025.10.13	16:54:00	219.69	219.75	219.41	219.57	322	73056	1
2025.10.13	16:55:00	219.57	219.73	219.52	219.67	330	63475	1
2025.10.13	16:56:00	219.66	219.72	219.45	219.45	387	76733	1
2025.10.13	16:57:00	219.45	219.87	219.42	219.71	267	67319	1
2025.10.13	16:58:00	219.69	219.81	219.64	219.81	220	49792	1
2025.10.13	16:59:00	219.83	220.01	219.81	219.92	350	106120	1
2025.10.13	17:00:00	219.89	220.08	219.82	220.08	330	65796	1
2025.10.13	17:01:00	220.06	220.11	219.82	220.11	373	112710	1
2025.10.13	17:02:00	220.10	220.17	219.74	219.77	431	96179	1
2025.10.13	17:03:00	219.77	219.95	219.68	219.89	298	60326	1
2025.10.13	17:04:00	219.89	219.89	219.65	219.84	215	46686	1
2025.10.13	17:05:00	219.83	219.96	219.67	219.94	282	53825	1
2025.10.13	17:06:00	219.95	220.02	219.70	219.79	318	69097	1
2025.10.13	17:07:00	219.83	219.83	219.51	219.59	423	81739	1
2025.10.13	17:08:00	219.58	219.84	219.56	219.75	354	90204	1
2025.10.13	17:09:00	219.75	219.94	219.75	219.85	334	60138	1
2025.10.13	17:10:00	219.85	219.88	219.67	219.86	300	49946	1
2025.10.13	17:11:00	219.85	219.94	219.66	219.89	284	72815	1
2025.10.13	17:12:00	219.90	220.12	219.73	219.81	275	51883	1
2025.10.13	17:13:00	219.81	219.99	219.74	219.99	163	34460	1
2025.10.13	17:14:00	220.00	220.31	219.97	220.15	300	79772	1
2025.10.13	17:15:00	220.19	220.26	220.01	220.25	256	65632	1
2025.10.13	17:16:00	220.26	220.37	220.16	220.28	331	114262	1
2025.10.13	17:17:00	220.27	220.43	220.18	220.22	394	66728	1
2025.10.13	17:18:00	220.24	220.31	220.14	220.31	229	40690	1
2025.10.13	17:19:00	220.31	220.31	219.94	219.95	157	34441	1
2025.10.13	17:20:00	219.96	220.10	219.92	220.09	224	49694	1
2025.10.13	17:21:00	220.08	220.08	219.86	220.07	320	63327	1
2025.10.13	17:22:00	220.08	220.10	219.53	219.59	480	133558	1
2025.10.13	17:23:00	219.58	219.79	219.52	219.73	462	97017	1
2025.10.13	17:24:00	219.74	220.18	219.73	220.11	317	57383	1
2025.10.13	17:25:00	220.11	220.13	219.79	219.84	451	76746	1
2025.10.13	17:26:00	219.85	219.88	219.67	219.75	243	48946	1
2025.10.13	17:27:00	219.74	219.75	219.36	219.41	348	71418	1
2025.10.13	17:28:00	219.42	219.89	219.41	219.89	349	58133	1
2025.10.13	17:29:00	219.91	220.18	219.91	220.11	515	93408	1
2025.10.13	17:30:00	220.10	220.14	219.80	220.04	428	71489	1
2025.10.13	17:31:00	220.03	220.11	219.94	219.98	273	44050	1
2025.10.13	17:32:00	219.98	220.12	219.98	220.04	267	42971	1
2025.10.13	17:33:00	220.04	220.25	219.84	220.19	241	62167	1
2025.10.13	17:34:00	220.15	220.24	220.03	220.23	294	53587	1
2025.10.13	17:35:00	220.23	220.54	220.21	220.26	384	70253	1
2025.10.13	17:36:00	220.28	220.36	220.18	220.24	153	35087	1
2025.10.13	17:37:00	220.23	220.33	220.15	220.27	204	39337	1
2025.10.13	17:38:00	220.27	220.29	220.01	220.18	266	48000	1
2025.10.13	17:39:00	220.19	220.40	220.12	220.30	124	27800	1
2025.10.13	17:40:00	220.31	220.39	220.25	220.26	161	31186	1
2025.10.13	17:41:00	220.26	220.31	219.84	219.89	317	51525	1
2025.10.13	17:42:00	219.91	219.97	219.79	219.93	191	60072	1
2025.10.13	17:43:00	219.93	219.98	219.67	219.74	282	71288	1
2025.10.13	17:44:00	219.75	219.82	219.64	219.76	167	33404	1
2025.10.13	17:45:00	219.76	219.93	219.68	219.93	248	38609	1
2025.10.13	17:46:00	219.93	220.03	219.70	219.70	279	90897	1
2025.10.13	17:47:00	219.70	219.82	219.60	219.76	271	67518	1
2025.10.13	17:48:00	219.73	219.77	219.27	219.28	276	68018	1
2025.10.13	17:49:00	219.29	219.36	219.15	219.32	202	42957	1
2025.10.13	17:50:00	219.29	219.33	219.09	219.24	241	58659	1
2025.10.13	17:51:00	219.24	219.32	219.11	219.13	162	33028	1
2025.10.13	17:52:00	219.10	219.22	218.92	218.93	303	59841	1
2025.10.13	17:53:00	218.95	218.97	218.75	218.86	342	89316	1
2025.10.13	17:54:00	218.84	218.96	218.69	218.96	406	106250	1
2025.10.13	17:55:00	218.95	219.15	218.90	219.12	236	51835	1
2025.10.13	17:56:00	219.13	219.18	219.01	219.02	271	49757	1
2025.10.13	17:57:00	219.03	219.09	218.87	219.02	142	29749	1
2025.10.13	17:58:00	219.03	219.10	218.92	219.08	195	36889	1
2025.10.13	17:59:00	219.07	219.10	218.99	219.09	134	23704	1
2025.10.13	18:00:00	219.09	219.22	218.99	219.17	154	35570	1
2025.10.13	18:01:00	219.18	219.37	219.15	219.23	154	42877	1
2025.10.13	18:02:00	219.23	219.27	218.90	219.03	430	113856	1
2025.10.13	18:03:00	219.05	219.08	218.80	218.93	193	52124	1
2025.10.13	18:04:00	218.95	218.99	218.79	218.91	179	76859	1
2025.10.13	18:05:00	218.91	219.04	218.87	218.92	109	20997	1
2025.10.13	18:06:00	218.87	219.10	218.86	219.09	175	42521	1
2025.10.13	18:07:00	219.08	219.12	218.89	218.95	155	46571	1
2025.10.13	18:08:00	218.94	219.33	218.94	219.33	170	66242	1
2025.10.13	18:09:00	219.29	219.45	219.17	219.41	198	64625	1
2025.10.13	18:10:00	219.40	219.64	219.30	219.61	223	37689	1
2025.10.13	18:11:00	219.62	219.67	219.46	219.51	164	28821	1
2025.10.13	18:12:00	219.51	219.68	219.46	219.66	108	17295	1
2025.10.13	18:13:00	219.64	219.69	219.52	219.65	96	21291	1
2025.10.13	18:14:00	219.66	219.78	219.58	219.68	173	28133	1
2025.10.13	18:15:00	219.69	219.77	219.61	219.76	149	23591	1
2025.10.13	18:16:00	219.76	219.85	219.74	219.81	163	30963	1
2025.10.13	18:17:00	219.82	219.96	219.80	219.95	166	30406	1
2025.10.13	18:18:00	219.94	219.96	219.86	219.93	141	23998	1
2025.10.13	18:19:00	219.93	220.16	219.91	220.16	254	49850	1
2025.10.13	18:20:00	220.16	220.17	220.00	220.09	381	61697	1
2025.10.13	18:21:00	220.10	220.32	220.08	220.30	172	31906	1
2025.10.13	18:22:00	220.30	220.48	220.30	220.42	245	44718	1
2025.10.13	18:23:00	220.42	220.46	220.24	220.39	278	60340	1
2025.10.13	18:24:00	220.38	220.40	220.16	220.20	178	28773	1
2025.10.13	18:25:00	220.19	220.32	220.03	220.28	189	44042	1
2025.10.13	18:26:00	220.26	220.28	220.12	220.27	154	22272	1
2025.10.13	18:27:00	220.30	220.40	220.21	220.23	181	29015	1
2025.10.13	18:28:00	220.23	220.23	220.05	220.12	123	29997	1
2025.10.13	18:29:00	220.12	220.19	220.02	220.17	87	16731	1
2025.10.13	18:30:00	220.17	220.21	220.11	220.13	117	21002	1
2025.10.13	18:31:00	220.13	220.38	220.11	220.38	106	22357	1
2025.10.13	18:32:00	220.39	220.53	220.38	220.49	183	35573	1
2025.10.13	18:33:00	220.48	220.49	220.34	220.44	121	22736	1
2025.10.13	18:34:00	220.43	220.48	220.41	220.42	110	25695	1
2025.10.13	18:35:00	220.43	220.45	220.26	220.31	130	25012	1
2025.10.13	18:36:00	220.32	220.42	220.26	220.35	202	32452	1
2025.10.13	18:37:00	220.35	220.38	220.30	220.30	90	15439	1
2025.10.13	18:38:00	220.32	220.41	220.28	220.36	98	24782	1
2025.10.13	18:39:00	220.33	220.44	220.25	220.31	205	36215	1
2025.10.13	18:40:00	220.29	220.30	220.18	220.24	120	15746	1
2025.10.13	18:41:00	220.24	220.28	220.16	220.26	200	45240	1
2025.10.13	18:42:00	220.26	220.29	220.04	220.04	158	32906	1
2025.10.13	18:43:00	220.05	220.10	220.01	220.06	128	24446	1
2025.10.13	18:44:00	220.05	220.06	219.90	219.95	245	45662	1
2025.10.13	18:45:00	219.97	220.03	219.91	219.99	90	22367	1
2025.10.13	18:46:00	220.01	220.10	219.98	220.09	95	18111	1
2025.10.13	18:47:00	220.08	220.22	220.02	220.21	115	25786	1
2025.10.13	18:48:00	220.20	220.20	220.00	220.13	122	21088	1
2025.10.13	18:49:00	220.14	220.34	220.10	220.34	130	31617	1
2025.10.13	18:50:00	220.36	220.37	220.14	220.20	151	29394	1
2025.10.13	18:51:00	220.21	220.33	220.18	220.33	78	14265	1
2025.10.13	18:52:00	220.35	220.37	220.27	220.28	97	22150	1
2025.10.13	18:53:00	220.27	220.28	220.18	220.24	79	14362	1
2025.10.13	18:54:00	220.24	220.28	220.21	220.26	72	9266	1
2025.10.13	18:55:00	220.26	220.33	220.22	220.32	67	23187	1
2025.10.13	18:56:00	220.34	220.35	220.21	220.21	57	8814	1
2025.10.13	18:57:00	220.21	220.33	220.21	220.33	66	20045	1
2025.10.13	18:58:00	220.33	220.39	220.30	220.37	67	14924	1
2025.10.13	18:59:00	220.37	220.40	220.32	220.40	116	17834	1
2025.10.13	19:00:00	220.41	220.42	220.26	220.27	79	15512	1
2025.10.13	19:01:00	220.28	220.39	220.27	220.36	82	12812	1
2025.10.13	19:02:00	220.36	220.41	220.33	220.35	91	13530	1
2025.10.13	19:03:00	220.36	220.47	220.36	220.40	133	30045	1
2025.10.13	19:04:00	220.38	220.40	220.32	220.32	81	15834	1
2025.10.13	19:05:00	220.34	220.37	220.28	220.31	73	13202	1
2025.10.13	19:06:00	220.33	220.54	220.33	220.47	237	42816	1
2025.10.13	19:07:00	220.48	220.52	220.42	220.43	126	22406	1
2025.10.13	19:08:00	220.44	220.66	220.41	220.64	205	35153	1
2025.10.13	19:09:00	220.64	220.67	220.55	220.57	135	27317	1
2025.10.13	19:10:00	220.58	220.62	220.53	220.57	93	14700	1
2025.10.13	19:11:00	220.57	220.58	220.39	220.42	95	17599	1
2025.10.13	19:12:00	220.41	220.43	220.32	220.33	79	10718	1
2025.10.13	19:13:00	220.34	220.44	220.33	220.42	111	25359	1
2025.10.13	19:14:00	220.44	220.48	220.36	220.45	135	20679	1
2025.10.13	19:15:00	220.46	220.54	220.44	220.45	99	23738	1
2025.10.13	19:16:00	220.47	220.57	220.40	220.56	97	16559	1
2025.10.13	19:17:00	220.57	220.58	220.45	220.47	84	14381	1
2025.10.13	19:18:00	220.46	220.48	220.44	220.46	67	13395	1
2025.10.13	19:19:00	220.46	220.50	220.39	220.39	87	15890	1
2025.10.13	19:20:00	220.40	220.41	220.23	220.27	142	27333	1
2025.10.13	19:21:00	220.25	220.25	219.92	220.00	316	60623	1
2025.10.13	19:22:00	220.01	220.16	219.95	220.14	248	37321	1
2025.10.13	19:23:00	220.16	220.24	220.12	220.15	111	21040	1
2025.10.13	19:24:00	220.15	220.45	220.12	220.35	232	32994	1
2025.10.13	19:25:00	220.34	220.41	220.29	220.34	145	32807	1
2025.10.13	19:26:00	220.32	220.35	220.23	220.34	97	15928	1
2025.10.13	19:27:00	220.33	220.46	220.30	220.45	103	24492	1
2025.10.13	19:28:00	220.44	220.45	220.32	220.35	74	16339	1
2025.10.13	19:29:00	220.35	220.35	220.15	220.17	92	21336	1
2025.10.13	19:30:00	220.17	220.17	220.07	220.09	138	30441	1
2025.10.13	19:31:00	220.09	220.30	220.08	220.29	188	43941	1
2025.10.13	19:32:00	220.30	220.46	220.30	220.43	129	24391	1
2025.10.13	19:33:00	220.44	220.59	220.42	220.55	117	23802	1
2025.10.13	19:34:00	220.53	220.57	220.42	220.48	72	11808	1
2025.10.13	19:35:00	220.48	220.55	220.48	220.54	114	20222	1
2025.10.13	19:36:00	220.53	220.54	220.46	220.48	96	28485	1
2025.10.13	19:37:00	220.47	220.47	220.38	220.40	101	14124	1
2025.10.13	19:38:00	220.39	220.40	220.21	220.26	113	17979	1
2025.10.13	19:39:00	220.28	220.28	220.17	220.24	132	21588	1
2025.10.13	19:40:00	220.24	220.27	220.13	220.18	80	19057	1
2025.10.13	19:41:00	220.18	220.19	220.07	220.13	85	20202	1
2025.10.13	19:42:00	220.13	220.14	220.05	220.05	107	18398	1
2025.10.13	19:43:00	220.08	220.16	220.07	220.16	97	21003	1
2025.10.13	19:44:00	220.15	220.15	220.06	220.09	69	12443	1
2025.10.13	19:45:00	220.09	220.09	219.93	219.95	140	23887	1
2025.10.13	19:46:00	219.94	219.99	219.87	219.95	87	15862	1
2025.10.13	19:47:00	219.96	220.06	219.91	220.06	104	23518	1
2025.10.13	19:48:00	220.06	220.07	219.91	219.97	105	18230	1
2025.10.13	19:49:00	219.99	220.17	219.99	220.15	142	20012	1
2025.10.13	19:50:00	220.16	220.19	220.13	220.14	90	18498	1
2025.10.13	19:51:00	220.16	220.33	220.14	220.28	85	13676	1
2025.10.13	19:52:00	220.25	220.42	220.23	220.41	75	13290	1
2025.10.13	19:53:00	220.42	220.46	220.37	220.39	90	13960	1
2025.10.13	19:54:00	220.38	220.44	220.35	220.35	129	26188	1
2025.10.13	19:55:00	220.35	220.41	220.29	220.41	142	20136	1
2025.10.13	19:56:00	220.42	220.48	220.40	220.46	171	31143	1
2025.10.13	19:57:00	220.46	220.51	220.37	220.42	85	14180	1
2025.10.13	19:58:00	220.42	220.50	220.41	220.46	118	23040	1
2025.10.13	19:59:00	220.47	220.57	220.47	220.53	140	32810	1
2025.10.13	20:00:00	220.52	220.55	220.42	220.43	72	20089	1
2025.10.13	20:01:00	220.42	220.49	220.35	220.49	71	15613	1
2025.10.13	20:02:00	220.47	220.55	220.46	220.53	78	17896	1
2025.10.13	20:03:00	220.53	220.59	220.50	220.51	82	14726	1
2025.10.13	20:04:00	220.51	220.53	220.41	220.45	72	16820	1
2025.10.13	20:05:00	220.44	220.47	220.41	220.47	55	13497	1
2025.10.13	20:06:00	220.47	220.48	220.38	220.41	56	10534	1
2025.10.13	20:07:00	220.40	220.50	220.40	220.50	71	13861	1
2025.10.13	20:08:00	220.49	220.50	220.33	220.33	75	15904	1
2025.10.13	20:09:00	220.33	220.34	220.28	220.30	62	12816	1
2025.10.13	20:10:00	220.30	220.36	220.23	220.24	153	31945	1
2025.10.13	20:11:00	220.21	220.25	220.18	220.25	63	21635	1
2025.10.13	20:12:00	220.20	220.22	220.06	220.11	73	18536	1
2025.10.13	20:13:00	220.07	220.07	219.93	219.93	119	26682	1
2025.10.13	20:14:00	219.92	220.02	219.92	219.94	83	15079	1
2025.10.13	20:15:00	219.96	220.07	219.93	220.01	82	15692	1
2025.10.13	20:16:00	220.04	220.08	219.99	220.08	77	12679	1
2025.10.13	20:17:00	220.06	220.07	220.00	220.01	87	16669	1
2025.10.13	20:18:00	220.05	220.07	220.00	220.02	104	19008	1
2025.10.13	20:19:00	220.04	220.05	219.86	219.89	176	35157	1
2025.10.13	20:20:00	219.89	219.96	219.87	219.93	63	16839	1
2025.10.13	20:21:00	219.95	219.96	219.91	219.93	78	12313	1
2025.10.13	20:22:00	219.94	220.00	219.87	219.93	97	17911	1
2025.10.13	20:23:00	219.94	220.03	219.90	220.00	107	24294	1
2025.10.13	20:24:00	219.99	220.01	219.91	219.94	60	11757	1
2025.10.13	20:25:00	219.95	220.02	219.90	219.98	67	11510	1
2025.10.13	20:26:00	219.99	220.02	219.93	219.97	51	9715	1
2025.10.13	20:27:00	219.99	220.09	219.99	220.08	76	14353	1
2025.10.13	20:28:00	220.07	220.07	219.94	220.04	78	16712	1
2025.10.13	20:29:00	220.04	220.05	219.99	220.05	109	19470	1
2025.10.13	20:30:00	220.05	220.06	220.00	220.00	71	11444	1
2025.10.13	20:31:00	220.02	220.10	219.99	220.10	46	8555	1
2025.10.13	20:32:00	220.08	220.11	219.99	220.01	98	19564	1
2025.10.13	20:33:00	219.99	220.01	219.95	219.95	60	13622	1
2025.10.13	20:34:00	219.96	219.98	219.92	219.97	79	11909	1
2025.10.13	20:35:00	219.97	220.05	219.96	219.96	78	15889	1
2025.10.13	20:36:00	219.97	220.02	219.89	220.02	95	24368	1
2025.10.13	20:37:00	220.01	220.02	219.91	219.94	84	12157	1
2025.10.13	20:38:00	219.95	220.03	219.94	219.99	67	14952	1
2025.10.13	20:39:00	220.00	220.01	219.91	219.98	51	10212	1
2025.10.13	20:40:00	219.98	219.99	219.84	219.85	70	12309	1
2025.10.13	20:41:00	219.86	219.88	219.85	219.87	110	27747	1
2025.10.13	20:42:00	219.87	219.93	219.86	219.91	72	12390	1
2025.10.13	20:43:00	219.90	219.91	219.79	219.80	98	18312	1
2025.10.13	20:44:00	219.81	219.82	219.75	219.77	125	25595	1
2025.10.13	20:45:00	219.77	219.82	219.74	219.76	86	15408	1
2025.10.13	20:46:00	219.78	219.82	219.75	219.78	108	23728	1
2025.10.13	20:47:00	219.78	219.82	219.74	219.76	57	7942	1
2025.10.13	20:48:00	219.77	219.82	219.76	219.78	69	14373	1
2025.10.13	20:49:00	219.79	219.85	219.77	219.82	58	9431	1
2025.10.13	20:50:00	219.83	219.83	219.72	219.75	130	27889	1
2025.10.13	20:51:00	219.75	219.79	219.75	219.79	20	3047	1
2025.10.13	20:52:00	219.78	219.82	219.76	219.82	57	9399	1
2025.10.13	20:53:00	219.83	219.95	219.83	219.91	79	12763	1
2025.10.13	20:54:00	219.90	219.99	219.90	219.99	65	10661	1
2025.10.13	20:55:00	219.98	219.99	219.74	219.79	120	23225	1
2025.10.13	20:56:00	219.79	219.84	219.69	219.75	155	37427	1
2025.10.13	20:57:00	219.76	219.94	219.75	219.92	86	13796	1
2025.10.13	20:58:00	219.93	219.97	219.92	219.97	90	16895	1
2025.10.13	20:59:00	219.98	220.03	219.94	220.02	100	17628	1
2025.10.13	21:00:00	220.00	220.03	219.97	220.01	75	14784	1
2025.10.13	21:01:00	220.01	220.06	220.00	220.04	107	20511	1
2025.10.13	21:02:00	220.06	220.22	220.06	220.21	195	34617	1
2025.10.13	21:03:00	220.22	220.29	220.13	220.15	146	21394	1
2025.10.13	21:04:00	220.15	220.19	220.11	220.14	108	18785	1
2025.10.13	21:05:00	220.14	220.21	220.13	220.21	114	17196	1
2025.10.13	21:06:00	220.21	220.33	220.20	220.27	100	17709	1
2025.10.13	21:07:00	220.23	220.28	220.21	220.28	77	10913	1
2025.10.13	21:08:00	220.26	220.40	220.25	220.37	64	14099	1
2025.10.13	21:09:00	220.37	220.38	220.31	220.35	63	10425	1
2025.10.13	21:10:00	220.34	220.42	220.30	220.41	68	14151	1
2025.10.13	21:11:00	220.42	220.46	220.41	220.42	68	14585	1
2025.10.13	21:12:00	220.40	220.46	220.39	220.44	84	16969	1
2025.10.13	21:13:00	220.44	220.48	220.37	220.37	58	12076	1
2025.10.13	21:14:00	220.38	220.42	220.34	220.37	106	26389	1
2025.10.13	21:15:00	220.36	220.39	220.32	220.38	76	18480	1
2025.10.13	21:16:00	220.37	220.39	220.37	220.37	12	1746	1
2025.10.13	21:17:00	220.34	220.37	220.30	220.37	48	9278	1
2025.10.13	21:18:00	220.37	220.37	220.29	220.33	122	32026	1
2025.10.13	21:19:00	220.33	220.33	220.21	220.23	117	17486	1
2025.10.13	21:20:00	220.23	220.35	220.23	220.35	65	15289	1
2025.10.13	21:21:00	220.35	220.38	220.27	220.30	101	28647	1
2025.10.13	21:22:00	220.29	220.37	220.27	220.36	67	11972	1
2025.10.13	21:23:00	220.37	220.45	220.36	220.44	86	18627	1
2025.10.13	21:24:00	220.43	220.50	220.40	220.42	118	22033	1
2025.10.13	21:25:00	220.41	220.45	220.38	220.43	66	9993	1
2025.10.13	21:26:00	220.43	220.44	220.34	220.39	85	13241	1
2025.10.13	21:27:00	220.39	220.43	220.36	220.41	53	8652	1
2025.10.13	21:28:00	220.42	220.52	220.42	220.52	110	28318	1
2025.10.13	21:29:00	220.49	220.57	220.44	220.53	158	24926	1
2025.10.13	21:30:00	220.53	220.64	220.46	220.55	170	28856	1
2025.10.13	21:31:00	220.56	220.60	220.50	220.50	114	23934	1
2025.10.13	21:32:00	220.50	220.56	220.43	220.48	91	15727	1
2025.10.13	21:33:00	220.47	220.51	220.45	220.46	142	20819	1
2025.10.13	21:34:00	220.46	220.46	220.40	220.46	117	22663	1
2025.10.13	21:35:00	220.46	220.49	220.38	220.39	76	10801	1
2025.10.13	21:36:00	220.38	220.42	220.33	220.34	104	17158	1
2025.10.13	21:37:00	220.34	220.42	220.31	220.39	132	21782	1
2025.10.13	21:38:00	220.39	220.40	220.21	220.29	160	31626	1
2025.10.13	21:39:00	220.28	220.30	220.20	220.26	129	22161	1
2025.10.13	21:40:00	220.27	220.32	220.25	220.32	74	11625	1
2025.10.13	21:41:00	220.32	220.35	220.29	220.30	73	11150	1
2025.10.13	21:42:00	220.31	220.31	220.16	220.18	113	18628	1
2025.10.13	21:43:00	220.20	220.23	220.12	220.15	106	24589	1
2025.10.13	21:44:00	220.16	220.30	220.16	220.28	109	18356	1
2025.10.13	21:45:00	220.29	220.30	220.29	220.30	2	510	1
2025.10.13	21:52:00	220.16	220.16	220.11	220.11	48	7791	1
2025.10.13	21:53:00	220.11	220.22	220.09	220.21	70	10445	1
2025.10.13	21:54:00	220.21	220.22	220.17	220.18	77	10580	1
2025.10.13	21:55:00	220.17	220.19	220.13	220.19	82	13825	1
2025.10.13	21:56:00	220.20	220.23	220.05	220.07	185	36979	1
2025.10.13	21:57:00	220.07	220.13	220.03	220.12	103	14579	1
2025.10.13	21:58:00	220.12	220.21	220.10	220.21	150	21877	1
2025.10.13	21:59:00	220.21	220.24	220.15	220.15	107	18522	1
2025.10.13	22:00:00	220.16	220.22	220.12	220.17	109	23790	1
2025.10.13	22:01:00	220.16	220.17	219.94	219.96	180	42541	1
2025.10.13	22:02:00	219.96	220.01	219.93	219.99	117	22168	1
2025.10.13	22:03:00	219.98	220.03	219.94	219.97	114	17918	1
2025.10.13	22:04:00	219.98	219.98	219.85	219.87	124	27273	1
2025.10.13	22:05:00	219.87	219.89	219.80	219.89	137	31581	1
2025.10.13	22:06:00	219.90	220.06	219.86	220.04	364	61685	1
2025.10.13	22:07:00	220.02	220.09	219.96	220.06	68	11595	1
2025.10.13	22:08:00	220.06	220.09	220.01	220.08	94	26050	1
2025.10.13	22:09:00	220.08	220.10	219.96	219.98	90	16713	1
2025.10.13	22:10:00	219.99	220.08	219.99	220.05	77	11681	1
2025.10.13	22:11:00	220.05	220.08	219.99	220.03	80	14810	1
2025.10.13	22:12:00	220.03	220.05	219.99	220.04	104	20925	1
2025.10.13	22:13:00	220.03	220.06	219.95	219.98	113	19336	1
2025.10.13	22:14:00	219.98	219.99	219.87	219.96	142	32707	1
2025.10.13	22:15:00	219.97	220.01	219.94	219.97	90	15353	1
2025.10.13	22:16:00	219.97	220.06	219.97	220.02	98	19894	1
2025.10.13	22:17:00	220.00	220.01	219.96	219.97	100	14849	1
2025.10.13	22:18:00	219.97	219.97	219.82	219.86	116	27150	1
2025.10.13	22:19:00	219.86	219.96	219.86	219.89	104	18797	1
2025.10.13	22:20:00	219.87	220.03	219.86	220.00	112	33345	1
2025.10.13	22:21:00	220.01	220.15	219.98	220.15	96	20326	1
2025.10.13	22:22:00	220.13	220.16	220.06	220.15	116	23442	1
2025.10.13	22:23:00	220.15	220.16	220.10	220.13	138	21542	1
2025.10.13	22:24:00	220.13	220.15	220.09	220.10	90	17692	1
2025.10.13	22:25:00	220.11	220.11	220.06	220.07	120	19126	1
2025.10.13	22:26:00	220.06	220.09	220.00	220.09	82	15190	1
2025.10.13	22:27:00	220.10	220.15	220.06	220.12	130	18459	1
2025.10.13	22:28:00	220.13	220.13	219.98	220.03	129	25757	1
2025.10.13	22:29:00	220.03	220.12	219.95	220.12	264	46861	1
2025.10.13	22:30:00	220.11	220.22	220.09	220.17	151	24708	1
2025.10.13	22:31:00	220.17	220.30	220.16	220.30	176	43773	1
2025.10.13	22:32:00	220.30	220.32	220.25	220.27	213	42325	1
2025.10.13	22:33:00	220.27	220.32	220.26	220.31	159	29191	1
2025.10.13	22:34:00	220.31	220.43	220.30	220.37	142	31245	1
2025.10.13	22:35:00	220.39	220.43	220.33	220.43	137	24307	1
2025.10.13	22:36:00	220.42	220.44	220.36	220.43	122	26500	1
2025.10.13	22:37:00	220.43	220.49	220.40	220.46	190	38701	1
2025.10.13	22:38:00	220.46	220.56	220.45	220.53	195	41722	1
2025.10.13	22:39:00	220.53	220.54	220.47	220.48	144	34488	1
2025.10.13	22:40:00	220.47	220.48	220.43	220.47	174	46457	1
2025.10.13	22:41:00	220.47	220.53	220.42	220.43	223	47818	1
2025.10.13	22:42:00	220.43	220.48	220.36	220.48	220	52247	1
2025.10.13	22:43:00	220.49	220.50	220.33	220.35	336	65892	1
2025.10.13	22:44:00	220.35	220.38	220.28	220.29	190	32584	1
2025.10.13	22:45:00	220.30	220.33	220.22	220.33	195	37677	1
2025.10.13	22:46:00	220.33	220.43	220.32	220.33	180	34745	1
2025.10.13	22:47:00	220.34	220.37	220.29	220.29	168	31091	1
2025.10.13	22:48:00	220.29	220.30	220.19	220.20	199	40979	1
